"sequence_id"	"GO_term"
1618912	GO:0003735;GO:0005840;GO:0006412;GO:0031386;GO:0031625;GO:0005634;GO:0002020;GO:0004222;GO:0043025;GO:0005737;GO:0043005;GO:0003723;GO:0070013;GO:0043209;GO:0019941;GO:0070062;GO:0016567;GO:0031968;GO:0012506;GO:1902527;GO:1902255;GO:0097708;GO:0021888;GO:0005789;GO:0060613;GO:0007144;GO:0072520;GO:1990904;GO:0043657;GO:0047497;GO:0007141;GO:0005886;GO:0097009;GO:0016021;GO:0051881;GO:0008585;GO:0031329;GO:1901214;GO:0048812;GO:0042176;GO:0035666;GO:0006294;GO:0070911;GO:0030162;GO:0000717;GO:0070423;GO:0042769;GO:0006296;GO:0006297;GO:0061418;GO:0070987;GO:0070498;GO:0007254;GO:0042276;GO:0030512;GO:0002755;GO:0000187;GO:0007249;GO:0051092;GO:0007179;GO:0072662;GO:0036297;GO:0043574;GO:0000715;GO:0006283;GO:0016197;GO:0043066;GO:0000122;GO:0016055;GO:1903311;GO:0016579;GO:0010498;GO:0045944;GO:0075733;GO:0072594;GO:0019068;GO:0006605;GO:0010608;GO:0061024;GO:0055085
1604080	GO:0032039;GO:0016180;GO:0005515;GO:0005730;GO:0015276;GO:0005654;GO:0016021;GO:0051260;GO:0042795;GO:0034220
1541041	GO:0003755;GO:0000413;GO:0005794;GO:0005829;GO:0006457;GO:0009507;GO:0016018;GO:0051082;GO:0005886
1643141	GO:0003755;GO:0000413;GO:0005829;GO:0005634;GO:0006457;GO:0032991;GO:0016018;GO:0043021;GO:0051082
1643140	GO:0015935;GO:0003735;GO:0006412;GO:0003723;GO:0015385;GO:0022626;GO:0000228;GO:0005730;GO:0005623;GO:0030004;GO:0005886;GO:0035725;GO:0016021;GO:1902600
1546095	GO:0007264;GO:0005085;GO:0017016
1708972	GO:0016021
1708970	GO:0051291;GO:0005637;GO:0005515;GO:0045444;GO:0016021
1656243	GO:0004674;GO:0006468;GO:0005524
1608393	GO:0016042;GO:0004771;GO:0001650;GO:0048873;GO:0048771;GO:0001816;GO:0004806;GO:0030324;GO:0006954;GO:0008283;GO:0005576;GO:0016021;GO:0000902;GO:0016125
1639952	GO:2001162;GO:0035327;GO:0005515;GO:0055087;GO:0051571;GO:0016593;GO:0080182;GO:0045638;GO:0005829;GO:0032968;GO:0016055;GO:0043928;GO:0006368;GO:0016567
1526851	GO:0015074;GO:0003676;GO:0005829;GO:0004748;GO:0009263;GO:0055114
1587816	GO:0016746;GO:0016021
1568626	GO:0071014;GO:0005684;GO:0016021
1568624	GO:0005200;GO:0005874;GO:0007017;GO:0007010;GO:0003924;GO:0005525;GO:0000278;GO:0097711;GO:0042267;GO:0005737;GO:0043312;GO:0045298;GO:0031983;GO:0043209;GO:0044839;GO:0070062;GO:0003725;GO:0030496;GO:0005623;GO:0010389;GO:0042288;GO:0097708;GO:0051082;GO:0004842;GO:0012505;GO:0008270;GO:0070013;GO:0005634;GO:0016567;GO:0044419
1568622	GO:0005200;GO:0005874;GO:0007017;GO:0007010;GO:0003924;GO:0005525;GO:1905789;GO:1905790;GO:0005737;GO:0050976;GO:0043025;GO:0007638;GO:0048520;GO:0043005;GO:0000278;GO:0097435
1683925	GO:0015074;GO:0003676;GO:0006310;GO:0004523;GO:0003964;GO:0006278;GO:0090502
1522579	GO:0003945;GO:0005975;GO:0016021;GO:0003831;GO:0004461
1643721	GO:0020037;GO:0022900;GO:0016604;GO:0005750;GO:0009055;GO:0042776;GO:0005829;GO:0046872;GO:0016681;GO:0045333;GO:0016021;GO:0033762
1699929	GO:0003714;GO:0045892;GO:0070822;GO:0001222;GO:0017053;GO:0035091;GO:0046872;GO:0016021;GO:0006357
1623807	GO:0022857;GO:0055085;GO:0016021
1722724	GO:0036066;GO:0005793;GO:0015297;GO:0045747;GO:0005801;GO:0005654;GO:0016021;GO:0062023;GO:0010629;GO:0005615;GO:0098588;GO:0015786;GO:0003429
1598229	GO:0046982;GO:0005634
1674029	GO:0070273;GO:0007030;GO:0031985;GO:0050714;GO:0005802;GO:0000139;GO:0019899;GO:0005829;GO:0043001;GO:0005623;GO:0060352;GO:0072752;GO:0005739;GO:0031970;GO:0005768;GO:0048194;GO:0050901;GO:0005886;GO:0030032;GO:0045053;GO:0090162;GO:0010821;GO:0032008;GO:0043066;GO:0009101;GO:0009306;GO:0006890;GO:0010467
1620349	GO:0030317;GO:0036126;GO:0016021
1594221	GO:0043892;GO:0055114
1695899	GO:0006909;GO:0032045;GO:0017124;GO:0016477;GO:0030036;GO:0005085;GO:0005886;GO:0005737;GO:0016021;GO:0001946;GO:0045766;GO:0060271;GO:0016601;GO:0099024;GO:0006897;GO:0098609;GO:0006915
1663280	GO:0016303;GO:0036092;GO:0005942;GO:0046934;GO:0048015;GO:0052812;GO:0046854;GO:0005886;GO:0005524;GO:0005737;GO:0016021;GO:0043231;GO:0033031;GO:0035005;GO:0005515;GO:0035091;GO:0030335;GO:0048696;GO:0010628;GO:0016477;GO:0010629;GO:0042113;GO:0060374;GO:0002679;GO:0001779;GO:0002279;GO:0098542;GO:0002448;GO:0043299;GO:0032418;GO:0014068;GO:0050853;GO:0050852;GO:0051897;GO:0001816;GO:0001782;GO:0002250;GO:0007411;GO:0006954;GO:0019221;GO:0030217;GO:0051656;GO:0009620;GO:0044419;GO:0046907;GO:0006468
1675717	GO:0016620;GO:0055114
1723090	GO:0015074;GO:0003676
1705159	GO:0016301;GO:0035330;GO:0005622;GO:0016310;GO:0016021;GO:0019901;GO:0046872
1562487	GO:0003924;GO:0061014;GO:0000177;GO:0005525;GO:0006414;GO:0005829;GO:0046039;GO:0016020;GO:0003746;GO:0006955;GO:0007165
1536987	GO:0047938;GO:0005975;GO:0005759;GO:0030246;GO:0000002;GO:0005783;GO:0050821;GO:0043335;GO:0051787;GO:0035639;GO:0034605;GO:0003924;GO:0042026;GO:0032555;GO:0016021;GO:0048193;GO:0032550;GO:0019001;GO:0030554;GO:0008144;GO:0016887;GO:0048037
1647399	GO:0004672;GO:0006468;GO:0005829;GO:0005576;GO:0005634;GO:0007224;GO:0005524;GO:0060271;GO:0016021;GO:0003351;GO:0045880;GO:0008134;GO:0051091;GO:0003676;GO:0007275;GO:0046872;GO:0060322;GO:0001578;GO:0035556
1581228	GO:0006013;GO:0004559;GO:0005774;GO:0030246;GO:0046872;GO:0006517;GO:0005615;GO:0007611;GO:0005764;GO:0032009;GO:0008237;GO:0008373;GO:0048046;GO:0036094;GO:0005618;GO:0005794;GO:0006508;GO:0016021;GO:0097503;GO:0006486
1609934	GO:0015074;GO:0003676
1647640	GO:0005509;GO:0097704;GO:0016323;GO:0072019;GO:0005929;GO:0051284;GO:0005783;GO:0010882;GO:0072114;GO:0003146;GO:0032965;GO:0016021;GO:0001946;GO:0003171;GO:0070121;GO:0001947;GO:0009953;GO:0007638
1559230	GO:0008270;GO:0021934;GO:0005886;GO:0021754;GO:0005623;GO:0097475;GO:0005737;GO:0005515;GO:0030030;GO:0035622;GO:0071907;GO:0071910;GO:0070121;GO:0060027;GO:0042074;GO:0000132;GO:0003407;GO:0001947;GO:0016055;GO:0048666
1535188	GO:0097051;GO:0032593;GO:0031489;GO:0071782;GO:0019003;GO:0071786;GO:0045055;GO:0055037;GO:0003924;GO:0070382;GO:0016197;GO:0005525;GO:0019882;GO:0005929;GO:0005789;GO:0005794;GO:0005886;GO:0032869;GO:0048471;GO:0072659;GO:0098793;GO:0030054;GO:0016021;GO:0032482;GO:0017157;GO:0006904;GO:0009306;GO:0006886;GO:0061564
1593461	GO:0000723;GO:0003678;GO:0005657;GO:0032508;GO:0016021;GO:0006281;GO:0005524;GO:0006310;GO:0008234;GO:0030983;GO:0006260;GO:0006508
1524204	GO:0071006;GO:0004386;GO:0000398;GO:0071005;GO:0005524;GO:0071013;GO:0005682;GO:0046540;GO:0005654;GO:0022618;GO:0042802;GO:0003676;GO:0140098;GO:0016020;GO:0000381;GO:0007283;GO:0007419;GO:0001649;GO:0000278
1524205	GO:0071006;GO:0004386;GO:0000398;GO:0071005;GO:0071013;GO:0005524;GO:0005682;GO:0046540;GO:0005654;GO:0042802;GO:0022618;GO:0003676;GO:0140098;GO:0016020;GO:0001649
1518903	GO:0003964;GO:0006278;GO:0016021;GO:0004672;GO:0006468
1578306	GO:0030170;GO:0006565;GO:0016021;GO:0004794;GO:0003941;GO:0006567
1576834	GO:0004748;GO:0006260;GO:0005971;GO:0055114;GO:0005524;GO:0016021;GO:0009263;GO:0004651;GO:0098507;GO:0097718;GO:0004550;GO:0042802;GO:0046062;GO:0046704;GO:0051290;GO:0009197;GO:0046075;GO:0009212;GO:0046385;GO:0006165;GO:0006221
1536799	GO:0070567;GO:0035269;GO:0005829;GO:0008299;GO:0042803;GO:0016021;GO:0060049;GO:0048468;GO:0007399;GO:0009653;GO:0051146;GO:0060322;GO:0048513;GO:0120036;GO:0006935;GO:0006928
1520049	GO:0004576;GO:0006486;GO:0008250;GO:0016021;GO:0018196;GO:0043686;GO:0043687
1576830	GO:0004748;GO:0006260;GO:0005971;GO:0055114;GO:0005524;GO:0030126;GO:0009263;GO:0051290;GO:0097718;GO:0042802;GO:0004550;GO:0016021;GO:0005198;GO:0046062;GO:0046704;GO:0009197;GO:0046075;GO:0009212;GO:0046385;GO:0006165;GO:0006919;GO:0006221;GO:0042246;GO:0016192;GO:0006886
1576833	GO:0051290;GO:0097718;GO:0005971;GO:0004748;GO:0009263;GO:0042802;GO:0006260;GO:0017076;GO:0035639;GO:0008144;GO:0032553;GO:0055114
1720277	GO:0016274;GO:0035246;GO:0005829;GO:0005634;GO:0043022;GO:0016021;GO:0031397;GO:0003676;GO:0016620;GO:0051287;GO:0072341;GO:0005515;GO:0046872;GO:0060997;GO:0034330;GO:0055114
1720279	GO:0006397;GO:0071013;GO:0000974;GO:0005662;GO:0005684;GO:0016607;GO:0005813;GO:0000377
1548473	GO:0047631;GO:0005739;GO:0043262;GO:0016021
1673318	GO:0004356;GO:0006542;GO:0016021
1673314	GO:0030891;GO:0006368;GO:0003746;GO:0070449;GO:0006414
1673311	GO:0019722;GO:0005509;GO:0030234;GO:0000226;GO:0050790
1627814	GO:0004096;GO:0006979;GO:0098869;GO:0020037;GO:0055114
1535985	GO:0005201;GO:0005581;GO:0030198;GO:0042302;GO:0031012;GO:0005615;GO:0004867;GO:0010951;GO:0005788;GO:0005509;GO:0016021;GO:0030246;GO:0004553;GO:0005975
1529498	GO:0015074;GO:0004190;GO:0003676;GO:0006508
1530116	GO:0008270;GO:0005654;GO:0006396;GO:0003676;GO:0005515
1530119	GO:0045727;GO:0005759;GO:0043022;GO:0003924;GO:0005525;GO:0005743;GO:0005634;GO:0016021;GO:0006412;GO:0005667;GO:0030570;GO:0003746;GO:0004181;GO:0004252;GO:0008270;GO:0008289;GO:0003678;GO:0045490;GO:0006508;GO:0003677;GO:0005524;GO:0000723;GO:0009725;GO:0006869;GO:0032508;GO:0006281;GO:0006310;GO:0006355
1670567	GO:0016021
1615768	GO:0005581;GO:0008289;GO:0120012;GO:0035621;GO:0120017;GO:0048471;GO:0070584;GO:0005794;GO:0005654;GO:0005829;GO:0006936;GO:0055088;GO:0001701;GO:0033218;GO:0007029;GO:0016301;GO:0003007;GO:0016021;GO:0006672;GO:0034976;GO:0008283;GO:0005739;GO:0046872;GO:0000902;GO:0007165;GO:0016310
1615769	GO:0008289;GO:0006468;GO:0004674
1652581	GO:0001845;GO:0051015;GO:0015629;GO:0001891;GO:0001772;GO:0030595;GO:0045335;GO:0032036;GO:0043548;GO:0030027;GO:0003785;GO:0008022;GO:0030863;GO:0042803;GO:0098978;GO:0005769;GO:0030424;GO:0003723;GO:0005911;GO:0030036;GO:0099513;GO:0120036;GO:0043320;GO:0061502;GO:0005829;GO:0031339;GO:0032991;GO:0021954;GO:0030666;GO:0038180;GO:0050918;GO:0051126;GO:0005794;GO:0070062;GO:0071353;GO:0005634;GO:0048873;GO:0016021;GO:0043029;GO:0001654;GO:0051279;GO:0048667;GO:0120039;GO:0042102;GO:0007420;GO:0043524;GO:0031589;GO:0097435;GO:0030335;GO:0006816;GO:0008360;GO:0044419;GO:0001755;GO:0001771;GO:0043124;GO:0032088
1725029	GO:0015074;GO:0003676
1624587	GO:0008299;GO:0016765
1620977	GO:0004842;GO:0016567;GO:0005654;GO:0005829;GO:0098779;GO:0008270;GO:0061659;GO:0016021;GO:0032922;GO:0031398;GO:0006284;GO:0016570;GO:0006511
1505571	GO:0016772;GO:0006004;GO:0005829;GO:0005525
1550770	GO:0006281;GO:0016021
1505577	GO:0016779
1592360	GO:0045048;GO:0005783;GO:0016887;GO:0005524;GO:0032991;GO:0046872;GO:0005730;GO:0006620;GO:0007416;GO:0034329;GO:0005886;GO:0005254;GO:0016021;GO:1902476
1730132	GO:0006556;GO:0048270;GO:0048269;GO:0016740;GO:0006730;GO:0019899;GO:0005634;GO:0004930;GO:0005852;GO:0005887;GO:0003743;GO:0004523;GO:0050790;GO:0007186;GO:0006413;GO:0090502;GO:0016491;GO:0055114
1735457	GO:0031418;GO:0055114;GO:0005581;GO:0008045;GO:0005783;GO:0001755;GO:0051213;GO:0016705;GO:0005506;GO:0016021;GO:0140096;GO:0003980;GO:0016747;GO:0017185;GO:0032964;GO:0097359;GO:0006486
1551975	GO:0008270;GO:0005576;GO:0007165;GO:0016021;GO:0003676;GO:0008083
1735459	GO:0008475;GO:0000904;GO:0062023;GO:0005802;GO:0031418;GO:0009888;GO:0005783;GO:0005615;GO:0007399;GO:0048513;GO:0005506;GO:0048864;GO:0033823;GO:0017185;GO:0005581;GO:0050211;GO:0046947;GO:0016021;GO:0001667;GO:0070831;GO:0120039;GO:0055114;GO:0042311;GO:0120036;GO:0030199;GO:0032963;GO:0060541;GO:0001701;GO:0006935;GO:0006493;GO:0035295;GO:0008104
1653361	GO:0000049;GO:0006412;GO:0005840;GO:0019843;GO:0003735;GO:0005739;GO:0016021
1738326	GO:0015074;GO:0003676;GO:0016021;GO:0004190;GO:0008270;GO:0006508;GO:0004523;GO:0090502;GO:0055085;GO:0042626;GO:0005524
1611652	GO:0007030;GO:0005801;GO:0017137;GO:0031985;GO:0042803;GO:0000139;GO:0048193;GO:0016021;GO:0030133
1605449	GO:1990575;GO:0000064;GO:0016021;GO:0005743;GO:0005347;GO:0015867;GO:0005509
1728660	GO:0052857;GO:0042823;GO:0005739;GO:0052856;GO:0008615;GO:0004733;GO:0010181;GO:0005829;GO:0046872;GO:0009507;GO:0005576;GO:0005634;GO:0016021;GO:0004672;GO:0003677;GO:0005524;GO:0055114;GO:0006734;GO:0006739;GO:0046496;GO:1901135;GO:0006468;GO:0006355
1728662	GO:0003723
1541729	GO:0005525;GO:0016192;GO:0005794;GO:0006886;GO:0005886;GO:0016021;GO:0060872;GO:0003924;GO:0007281;GO:0009792
1655201	GO:0015074;GO:0003677;GO:0016021;GO:0006310
1733441	GO:0015074;GO:0004190;GO:0003676;GO:0006508
1733444	GO:0015075;GO:0034220;GO:0031966;GO:0017137;GO:1990542;GO:0015746;GO:0005342;GO:0006865;GO:0016021;GO:0015318;GO:0016423;GO:0030488;GO:0031300;GO:0019866;GO:0005634;GO:0003677
1570424	GO:0022857;GO:0055085;GO:0016021
1566833	GO:0042555;GO:0006270;GO:0003678;GO:0032508;GO:0005634;GO:0003677;GO:0005524;GO:1902299;GO:0000727;GO:1902969;GO:0006271
1537460	GO:0005509;GO:0032094;GO:0005793;GO:0032099;GO:0044295;GO:0043185;GO:0030175;GO:0042056;GO:0008083;GO:0043025;GO:0003677;GO:0005615;GO:0060754;GO:0005886;GO:0050930;GO:0050918;GO:0048010;GO:0038084;GO:0001938;GO:0002040;GO:0045766;GO:0001666;GO:0031175;GO:0001934
1653184	GO:0017025;GO:0070897;GO:0097550;GO:0005669;GO:0003743;GO:0016604;GO:0006413;GO:0000979;GO:0000993;GO:0046872;GO:0005694;GO:0006355;GO:0046966;GO:0016251;GO:1990841;GO:0001174;GO:0000145;GO:1990114;GO:0016407;GO:1904798;GO:0043923;GO:0016410;GO:0036137;GO:0030170;GO:0006473;GO:1903508;GO:0010628;GO:0016570;GO:0018205;GO:0006904;GO:0097052
1643932	GO:0071949;GO:0055114;GO:0016491
1653187	GO:0008455;GO:0005795;GO:0009312;GO:0006487;GO:0042803;GO:0000139;GO:0030145;GO:0016021;GO:0018196;GO:0005739;GO:0030246;GO:0008137;GO:0055114
1676247	GO:0004077;GO:0006464;GO:0016021;GO:0071734
1676534	GO:0008349;GO:0000185;GO:0005737;GO:0071014;GO:0016021;GO:0000165;GO:0005524;GO:0003729;GO:0031098;GO:0007346;GO:0034612;GO:0009411;GO:2000815;GO:0000380
1546117	GO:0006260;GO:0005634;GO:0003677;GO:0003887;GO:0006606;GO:0000428;GO:0046982;GO:0030894;GO:0042575;GO:0070013;GO:0005829;GO:0012505;GO:0005739;GO:0031967;GO:0016021;GO:0006259;GO:0034654;GO:0048193;GO:0043087;GO:0032200;GO:0060249
1557749	GO:0015074;GO:0003676;GO:0016021;GO:0008270;GO:0004190;GO:0006508
1627616	GO:0019789;GO:0016925;GO:0016605;GO:0008270;GO:0016874;GO:0016607;GO:0031625;GO:0060766;GO:0061659;GO:0035259;GO:0050681;GO:0030331;GO:0001085;GO:0033574;GO:0050775;GO:0030521;GO:0019904;GO:0003712;GO:0003677;GO:0045667;GO:0043433;GO:0007283;GO:0045944;GO:0006351
1720169	GO:0035556;GO:0016021;GO:0004888;GO:0055085;GO:0007166
1570683	GO:0004525;GO:0016075;GO:0005737;GO:0090502;GO:0006397;GO:0019843;GO:0006364;GO:0046872;GO:0008033
1570688	GO:0006396;GO:0000243;GO:0003735;GO:0071004;GO:0005685;GO:0016071;GO:0005840;GO:0022618;GO:0000381;GO:0006412
1500625	GO:0051865;GO:0000151;GO:0061630;GO:0006511;GO:0055037;GO:0005769;GO:0005515;GO:0046872;GO:0070062;GO:0005634;GO:0003677
1537604	GO:0016021
1537600	GO:0022857;GO:0055085;GO:0005681;GO:0016021;GO:0000398
1614684	GO:0003924;GO:0005768;GO:0051049;GO:0005525;GO:0001702;GO:0001525;GO:0098805;GO:0098588;GO:0098609;GO:0016021;GO:0005886;GO:0005249;GO:0051128;GO:0071805;GO:0032482;GO:0019003;GO:0006886
1521320	GO:0036459;GO:0016579;GO:0009986;GO:0030054;GO:0006511;GO:0045202;GO:0031410;GO:0005829;GO:0070628;GO:0005634;GO:0004866;GO:0005794;GO:0061665;GO:0001085;GO:1903070;GO:0030374;GO:0017048;GO:0004252;GO:0050920;GO:0046872;GO:0007268;GO:0010951;GO:0048096;GO:0016925;GO:0006357;GO:0007165
1666557	GO:0008484;GO:0016021;GO:0070062;GO:0005788;GO:0046872
1521329	GO:0003964;GO:0006278;GO:0016021
1496810	GO:0015935;GO:0003735;GO:0006412;GO:0005761;GO:0098798
1496814	GO:0004573;GO:0009311;GO:0016021;GO:0012505;GO:0006487;GO:0004558;GO:0031090;GO:0043231;GO:0010053;GO:0005737;GO:0009913
1732245	GO:0048478;GO:0005634;GO:0000076;GO:0007049;GO:0006974
1502928	GO:0016021
1651056	GO:0003964;GO:0006278;GO:0015629;GO:0016021;GO:0051015;GO:0003690;GO:0046872;GO:0005198;GO:0007155;GO:0009235;GO:0006355
1553975	GO:0016021
1509242	GO:0017053;GO:0006351;GO:0003677;GO:0005654;GO:0051726;GO:0000003;GO:0006357
1627808	GO:0004713;GO:0018108;GO:0005887;GO:0031234;GO:0005783;GO:0005524;GO:0007169;GO:0043235;GO:0030097;GO:0005856;GO:0019199;GO:0030154;GO:0043621;GO:0005102;GO:0005509;GO:0019838;GO:0060465;GO:0046777;GO:0042127;GO:0019221;GO:0042113;GO:0033674;GO:0035556;GO:0007156
1627809	GO:0008180;GO:0004222;GO:0060118;GO:0006508;GO:1990182;GO:1903894;GO:0035718;GO:0008021;GO:0048471;GO:0019783;GO:0101005;GO:0030054;GO:0019899;GO:0000785;GO:0005829;GO:0003713;GO:0051091;GO:0005654;GO:0046872;GO:0046328;GO:0003743;GO:0046983;GO:0034399;GO:0005852;GO:0005667;GO:0043066;GO:0005739;GO:0016021;GO:0045944;GO:0070647;GO:0051726;GO:0035207;GO:0045614;GO:0035203;GO:0048140;GO:0048142;GO:0008635;GO:0036099;GO:0007310;GO:0007314;GO:0001751;GO:0008347;GO:0032435;GO:0048581;GO:1903707;GO:0043687;GO:1903364;GO:0000715;GO:0006283;GO:0050821;GO:0007409;GO:0006366;GO:0006413
1525865	GO:0004563;GO:0005975;GO:0005766;GO:0001669;GO:0043615;GO:0007341;GO:0008049;GO:0102148;GO:0006689;GO:0008375;GO:0005615;GO:0042802;GO:0044877;GO:0030246;GO:0050885;GO:0005623;GO:0007040;GO:0019915;GO:0016020;GO:0042552;GO:0048477;GO:0007626;GO:0007605;GO:0006874;GO:0001501;GO:0006044;GO:0045944;GO:0008360;GO:0008654;GO:0030203;GO:0044267
1540057	GO:0036459;GO:0016579;GO:0030426;GO:0006511;GO:0005829;GO:0070410;GO:0045177;GO:1990380;GO:0004197;GO:0031625;GO:0030509;GO:1901537;GO:0007179;GO:0016477;GO:0048675;GO:0042752;GO:0050821;GO:0009792;GO:0008583;GO:0021698;GO:0050856;GO:0007276;GO:0021766;GO:0003006;GO:0007349;GO:0009950;GO:0007097;GO:0048511;GO:0009791;GO:0007059;GO:0007049;GO:0051301;GO:0050829;GO:0022412;GO:0007601;GO:0045824;GO:0044419
1609708	GO:0006013;GO:0004559;GO:0005654;GO:0030246;GO:0009313;GO:0016021
1513734	GO:0030127;GO:0090110;GO:0008270;GO:0006886;GO:0000139;GO:0045714;GO:0042632;GO:0050714;GO:0016021
1540052	GO:0016803;GO:0019370;GO:0005737;GO:0043229;GO:0008237;GO:0008270;GO:0006508;GO:0043228;GO:0043227;GO:0004177;GO:0003735;GO:0055113;GO:0030593;GO:0044255;GO:0009617;GO:0006412;GO:0044419
