"sequence_id"	"GO_term"
3335889	GO:0004672;GO:0006468;GO:0030175;GO:0030027;GO:0030424;GO:0098794;GO:0030549;GO:0031914;GO:0043125;GO:0046826;GO:0030054;GO:0048148;GO:0005524;GO:0021819;GO:0045956;GO:0005654;GO:0022038;GO:0005176;GO:0005829;GO:1902414;GO:0090314;GO:0051402;GO:0002039;GO:0005886;GO:0051879;GO:0021697;GO:0031594;GO:0030517;GO:0005623;GO:0061001;GO:0051966;GO:0008542;GO:0032279;GO:0043025;GO:0046425;GO:0030427;GO:0030425;GO:0035249;GO:0016533;GO:0001963;GO:0048709;GO:0030332;GO:0098685;GO:0099635;GO:1901215;GO:0098978;GO:0019233;GO:0046875;GO:0098793;GO:0021954;GO:0005874;GO:0019901;GO:0043113;GO:0014044;GO:0008092;GO:0021766;GO:0005730;GO:0008045;GO:0005938;GO:0048813;GO:0016021;GO:0099601;GO:0035418;GO:0070509;GO:0031397;GO:0032092;GO:0018210;GO:0007416;GO:1903076;GO:0001764;GO:0018209;GO:0007519;GO:0034329;GO:0007160;GO:0060079;GO:0032801;GO:0045860;GO:0051726;GO:0030334;GO:0045861;GO:0045892;GO:0006886;GO:0048489;GO:0043523;GO:0009790;GO:0007424;GO:0023056;GO:0010647;GO:0016570;GO:0030307;GO:0010821;GO:0035282;GO:0021634;GO:1901216;GO:0034352;GO:0150146;GO:0048935;GO:0010842;GO:0003309;GO:0099533;GO:0098883;GO:1901387;GO:0099171;GO:0048584;GO:1904646;GO:0051590;GO:0048488;GO:2000300;GO:0043066;GO:0030866;GO:0045055;GO:1903432;GO:0048511;GO:0009611;GO:0007005;GO:0006913;GO:0007049;GO:0051301;GO:0035556
3329025	GO:0008376;GO:0032580;GO:0140103;GO:0016021
3348393	GO:0036374;GO:0006751;GO:0016021;GO:0006508
3348804	GO:0006886;GO:0005483;GO:0031201;GO:0000149;GO:0030054;GO:0045202;GO:0044306;GO:0001671;GO:0150034;GO:0005774;GO:0035494;GO:0010807;GO:0007268;GO:0031410;GO:0045055;GO:0099504;GO:0099643;GO:0140029;GO:0048526;GO:0006836;GO:0001745;GO:0045176;GO:0006906;GO:0006891;GO:0000281;GO:0007420;GO:0030182;GO:0034622;GO:0045048;GO:0032781
3348805	GO:0000938;GO:0042147;GO:0004573;GO:0031625;GO:0030246;GO:0005829;GO:0016757;GO:0006511;GO:0006486;GO:0016021;GO:0009311
3359265	GO:0004896;GO:0019221;GO:0016021
3324344	GO:0006493;GO:0000030;GO:0016021;GO:0097502;GO:0005789;GO:0005783;GO:0071712;GO:0009401
3373210	GO:0046872
3324349	GO:0005507;GO:0055114;GO:0016021;GO:0016491;GO:0055072;GO:0005886;GO:0048046;GO:0006826;GO:0003676;GO:0046274
3324348	GO:0005577;GO:0030168;GO:0005102;GO:0050839;GO:0031091;GO:0051087;GO:0005198;GO:0009897;GO:0051258;GO:0005938;GO:0072378;GO:0030054;GO:0045202;GO:0005783;GO:0016021;GO:0043152;GO:0042730;GO:0034116;GO:0045907;GO:1902042;GO:2000352;GO:0031639;GO:0034109;GO:0045921;GO:0090277;GO:0051592;GO:0070374;GO:0007160;GO:0050714;GO:0044419
3322819	GO:0004719;GO:0008213;GO:0043414
3348808	GO:0003723
3377260	GO:0016021;GO:0003964;GO:0006278;GO:0005737;GO:0004139;GO:0009264
3372565	GO:0004386;GO:0005634;GO:0003723;GO:0005524
3311019	GO:0003964;GO:0006278;GO:0016021;GO:0008270;GO:0003676
3363160	GO:0016279;GO:0018022;GO:0005737;GO:0005856;GO:0005634;GO:0003743;GO:0016021;GO:0016491;GO:0046872;GO:0006413;GO:0055114
3388818	GO:0033179;GO:0015078;GO:1902600;GO:0005774;GO:0031625;GO:0030177;GO:0044769;GO:0019829;GO:0016021;GO:0099503;GO:0005245;GO:0030054;GO:0098793;GO:0030133;GO:0060036;GO:0001878;GO:0005764;GO:0060059;GO:1904093;GO:0015662;GO:0016776;GO:0016787;GO:0030670;GO:0005794;GO:0070062;GO:0005623;GO:0051452;GO:0070374;GO:0010008;GO:0005886;GO:0044419;GO:0070588;GO:0035751;GO:0043312;GO:0033572;GO:0090382;GO:0008286;GO:0016241
3334139	GO:0004386;GO:0005524
3371924	GO:0007034;GO:0090543;GO:0042803;GO:0090611;GO:1902188;GO:0005623;GO:0061952;GO:0000815;GO:0044878;GO:1901673;GO:0009838;GO:0031902;GO:0010824;GO:0007080;GO:0005635;GO:0005829;GO:0009898;GO:0030117;GO:0006997;GO:0032466;GO:0010458;GO:0090148;GO:0036438;GO:0010256;GO:1902902;GO:0006620;GO:0039702;GO:1901215;GO:0006914;GO:0051258;GO:0016050;GO:0016197;GO:0070925
3334136	GO:0004386;GO:0009996;GO:0000812;GO:0043486;GO:0005524;GO:0016458;GO:0007275;GO:0003677;GO:0042393
3383419	GO:0003887;GO:0071897;GO:0005634;GO:0006281;GO:0003677;GO:0046872
3355539	GO:0016021
3314562	GO:0004692;GO:0006468;GO:0005952;GO:0000324;GO:0005634;GO:0005524;GO:1903759;GO:0000433;GO:0010515;GO:0004691;GO:0046827;GO:0045721;GO:0019933
3376599	GO:0032039;GO:0016180;GO:0016746;GO:0005515;GO:0002088;GO:0016604;GO:0071479;GO:0005694;GO:0000077;GO:0005737;GO:0016021;GO:0043628;GO:0042795
3324181	GO:0003887;GO:0071897;GO:0005634;GO:0006260;GO:0051539;GO:0003677;GO:0000428;GO:0019103;GO:0046872;GO:0030894;GO:0042575;GO:0003682;GO:0070013;GO:0022616;GO:0017076;GO:1903047
3324180	GO:0003887;GO:0071897;GO:0005634;GO:0006260;GO:0051539;GO:0003677;GO:0046872;GO:0000428;GO:0000166;GO:0030894;GO:0042575;GO:0003682;GO:0070013;GO:0022616;GO:0030337;GO:0005829;GO:0005515;GO:0003896;GO:0000785;GO:0044877;GO:0012505;GO:0031967;GO:1903047;GO:0016021;GO:0006303;GO:0070914;GO:0032774;GO:0045596;GO:0006298;GO:0006289;GO:0046677;GO:0030154
3327609	GO:0004674;GO:0006468;GO:0005524
3333400	GO:0047617;GO:0006637;GO:0042579;GO:0005739
3372587	GO:0033764;GO:0061370;GO:0005783;GO:0030539;GO:0055114;GO:0033555;GO:0031012;GO:0001968;GO:0005518;GO:0008201;GO:0016021;GO:0010811;GO:0030198;GO:0006702
3371818	GO:0003924;GO:0005776;GO:0005525
3372582	GO:0034314;GO:0005885;GO:0051015;GO:0030674;GO:0008168;GO:0003676;GO:0031315;GO:0005826;GO:0043332;GO:0030479;GO:0030670;GO:0044396;GO:0000001;GO:0005905;GO:0098590;GO:0032259;GO:0031143;GO:0016477;GO:0006909;GO:0030175;GO:0006887;GO:0031252;GO:0005829;GO:0030041
3359514	GO:0015095;GO:1903830;GO:0016021
3344159	GO:0006120;GO:0005739
3368905	GO:0007508;GO:0031012;GO:0003964;GO:0061343;GO:0016021;GO:0008484;GO:0016491;GO:0004252;GO:0006278;GO:0022857;GO:0004519;GO:0055114;GO:0005975;GO:0006508;GO:0090305;GO:0055085
3313779	GO:0043066;GO:0005737;GO:0005515;GO:0016021;GO:1902041;GO:0007249;GO:0050769;GO:0009968;GO:0006915
3359513	GO:0007021;GO:0048487;GO:0005813;GO:0007023;GO:0005096;GO:0043547;GO:0016328;GO:0007399;GO:0016021;GO:0009653;GO:0031115;GO:0003407;GO:0060322;GO:0000278;GO:0048468;GO:0034333;GO:0070830;GO:0000226
3372035	GO:0042025;GO:0000082;GO:0051726
3330578	GO:0005509;GO:0099509;GO:0098793;GO:0030054;GO:0044306;GO:0150034;GO:1900271;GO:0030425;GO:0005829;GO:0098688;GO:0005623;GO:0005634
3345823	GO:0007076;GO:0005634;GO:0042393;GO:0003682;GO:0000796;GO:0000779;GO:0070013;GO:0010032;GO:0051304;GO:0016021
3333301	GO:0004190;GO:0042985;GO:0005794;GO:0006508;GO:0016021;GO:0005886;GO:0042593;GO:0005768;GO:0031984;GO:0050435;GO:0097324;GO:0030163
3342843	GO:0097356;GO:1903645;GO:0043184;GO:0005783;GO:0044183;GO:0005654;GO:0005829;GO:2000059;GO:0001938;GO:0032991;GO:0045766;GO:0050730;GO:0016020;GO:0001525;GO:0050821;GO:0061077;GO:0030036;GO:0010628;GO:0015031
3359294	GO:0016274;GO:0035246;GO:0005829;GO:0005634;GO:0043022;GO:0016021;GO:0031397;GO:0003676;GO:0016620;GO:0051287;GO:0072341;GO:0005515;GO:0046872;GO:0060997;GO:0034330;GO:0055114
3376027	GO:0001835;GO:0016021;GO:0015297;GO:0005794;GO:0055085
3315692	GO:0005953;GO:0004661;GO:0018344;GO:0019840;GO:0042277;GO:0008270;GO:0051771;GO:0008144;GO:0046579;GO:0005515;GO:0072359;GO:0045787;GO:0008284;GO:0034097;GO:0048568;GO:0035295;GO:0060429;GO:0071695
3359190	GO:0015181;GO:1903826;GO:0016021
3377741	GO:0031625;GO:0031461;GO:0006511;GO:2000819;GO:0030853;GO:2000001;GO:0035019;GO:1900087;GO:0001701;GO:0008284;GO:0030097;GO:0010498;GO:0016567;GO:0051246;GO:0042254
3371729	GO:0030983;GO:0006298;GO:0032302;GO:0032301;GO:0051096;GO:0005524;GO:0005654;GO:0045910;GO:0043570;GO:0016020;GO:0003697;GO:0019899;GO:0008094;GO:0032357;GO:0019237;GO:0000735;GO:0043111;GO:0042803;GO:0016447;GO:0006312;GO:0007131;GO:0016446
3387425	GO:0004792;GO:0019346;GO:0005739;GO:0043005;GO:0016784;GO:0003690;GO:0008276;GO:0009507;GO:0005829;GO:0070814;GO:0016021;GO:0009793;GO:0008213;GO:0043414;GO:0006355
3359198	GO:0005328;GO:0006836;GO:0016021;GO:0055085;GO:0005886;GO:0009636;GO:0005903;GO:0015804;GO:0120025;GO:0030054;GO:0045202;GO:0043231;GO:0060012;GO:0015179;GO:0015175;GO:0005737;GO:0005856;GO:0043090;GO:0030837;GO:0003779;GO:0005283;GO:0003743;GO:0004721;GO:0030036;GO:0015807;GO:0006812;GO:0005198;GO:0015893;GO:0006413;GO:0001505;GO:0006470;GO:0098657;GO:0016192;GO:0030865
3331522	GO:0000813;GO:0032509;GO:0015031;GO:0007626
3366194	GO:0003964;GO:0006278;GO:0016021;GO:0004519;GO:0090305;GO:0016491;GO:0007034;GO:0055114
3371721	GO:0051879;GO:0030018;GO:0022904;GO:0005509;GO:0008270
3325169	GO:0008270
3331525	GO:0051998;GO:0008213;GO:2001020;GO:0043414;GO:0019899;GO:0008757;GO:0016791;GO:0016311
3374550	GO:0004126;GO:0009972;GO:0005829;GO:0005634;GO:0008270;GO:0042802;GO:0008253;GO:0006217;GO:0008655;GO:0035556;GO:0009264;GO:0016311
3370457	GO:0030140;GO:0042609;GO:0005829;GO:0043231
3351234	GO:0022857;GO:0055085;GO:0016021
3333857	GO:0009982;GO:0001522;GO:0003723;GO:0008270;GO:0000154
3370374	GO:0016491;GO:0055114;GO:0005778;GO:0016021
3343711	GO:0006102;GO:0004450;GO:0005739;GO:0042579;GO:0051287;GO:0006099;GO:0000287;GO:0005829;GO:0006739;GO:0030097
3379482	GO:0051015;GO:0007155;GO:0015629;GO:0005198;GO:0005912;GO:0090637;GO:0090636;GO:0005903;GO:0030863;GO:0043296;GO:0005886;GO:0005623
3357911	GO:0046872;GO:0097517;GO:0045214;GO:0042641;GO:0008307;GO:0005925;GO:0042805;GO:0031252;GO:0060537;GO:0005634;GO:0003723;GO:0030018;GO:0005623;GO:0070527;GO:0070062;GO:0070013;GO:0007399;GO:0016021
3357917	GO:0008168;GO:0032259;GO:0016021
3323787	GO:0061630;GO:0016567;GO:0005829;GO:0042059;GO:0016874;GO:0005515;GO:0046872;GO:0043162
3343716	GO:0006102;GO:0004450;GO:0005739;GO:0051287;GO:0006099;GO:0000287;GO:0005777;GO:0005829;GO:0042803;GO:0006739;GO:0060696;GO:0071071;GO:0006103;GO:0030097;GO:0006749;GO:0006979
3346051	GO:0046872
3314179	GO:0017176;GO:0006506;GO:0000506;GO:0016021;GO:0005783
3329182	GO:0004721;GO:0006470;GO:0005634;GO:0005737;GO:0046872;GO:0072357;GO:0046982;GO:0060028;GO:0001889;GO:0008417;GO:0004620;GO:0098588;GO:0031984;GO:0012505;GO:0016798;GO:0016021;GO:0032922;GO:0042752;GO:0036065;GO:0006486
3358487	GO:0003700;GO:0006355
3349043	GO:0015074;GO:0003676;GO:0003700;GO:0006355
3349042	GO:0004672;GO:0006468;GO:0005634;GO:0005737;GO:0005524;GO:0016021;GO:0035556;GO:0001934;GO:0099004;GO:0005516;GO:0005509;GO:0033674;GO:0045859
3318465	GO:0015935;GO:0003735;GO:0006412;GO:0005761;GO:0098798
3340132	GO:0016620;GO:0055114;GO:0005829;GO:0005739;GO:0019285;GO:0070062;GO:0005515;GO:0005634;GO:0042426;GO:0007605;GO:0070013;GO:0006554;GO:0006081
3314172	GO:0004198;GO:0006508;GO:0005737;GO:0016021;GO:0045214;GO:0005509;GO:0008270;GO:0007586;GO:0045893;GO:0007275;GO:0043087;GO:0007165
3354798	GO:0045131;GO:0000398;GO:0016604;GO:0005681;GO:0008270;GO:0042802;GO:0005737;GO:0033327;GO:0030238;GO:0030575;GO:0050810;GO:0060041;GO:0048662
3376333	GO:0016787;GO:0046657;GO:0005654;GO:0032268;GO:0006508;GO:0140096;GO:0005737;GO:0005509
3334917	GO:0016180;GO:0032039;GO:0016787;GO:0005654;GO:0005829;GO:0043628;GO:0016021
3334916	GO:0071013;GO:0000398;GO:0005684;GO:0016607;GO:0051301
3351540	GO:0006914;GO:0005737;GO:0031625;GO:0008017;GO:0098805;GO:0016757;GO:0098588;GO:0006995;GO:0043231;GO:0061726;GO:0007033;GO:0016021;GO:0006486;GO:0032984;GO:0070925
3332017	GO:0016021
3367867	GO:0005634;GO:0003677;GO:1903507;GO:0003714;GO:0017053;GO:0001067;GO:0008134;GO:0016021;GO:0003700;GO:0006355;GO:0008270
3311874	GO:0070740;GO:0060271;GO:0005814;GO:0036064;GO:0018095;GO:0005813;GO:0001755;GO:0031012;GO:0001578;GO:0005615;GO:0005737;GO:0016021;GO:0015031
3371859	GO:0004930;GO:0007186;GO:0016021;GO:0046872
3322924	GO:0000079;GO:0019901;GO:0030425;GO:0030424;GO:0005886;GO:1904799;GO:2000331;GO:0051964;GO:1901889;GO:0030317;GO:0007283
3318066	GO:0032784;GO:0005634;GO:0003746;GO:0006357;GO:0046982;GO:0070013;GO:0019899;GO:0003682;GO:0032991;GO:0003729;GO:0003677;GO:0098772;GO:0006414;GO:0006368;GO:1900364;GO:0016239;GO:0045893;GO:0045892;GO:1902038;GO:0060332;GO:0060334;GO:0040037;GO:0001961;GO:0046427;GO:0021954;GO:0001764;GO:0030097
3339164	GO:0008308;GO:0005741;GO:0015698;GO:0098656;GO:0036444;GO:0031101;GO:0008016;GO:0044325;GO:0019901;GO:0005886;GO:0042802;GO:0005757;GO:0042645;GO:0030054;GO:0045202;GO:1902017;GO:0007270;GO:0001662;GO:2000378;GO:1903146;GO:0007612;GO:0030855;GO:0006915
3354481	GO:0050815;GO:0045744;GO:0048471;GO:0051220;GO:0042470;GO:0042826;GO:0035308;GO:0005829;GO:0019904;GO:0017053;GO:0042802;GO:0008022;GO:0044877;GO:0045296;GO:0070062;GO:0005634;GO:0004497;GO:0005925;GO:0020037;GO:0043085;GO:0009055;GO:0005774;GO:0046872;GO:0006605;GO:0005739;GO:0045892;GO:1900739;GO:1901030;GO:1903749;GO:0035329;GO:0043488;GO:0000165;GO:1905477;GO:0016032;GO:0055114;GO:0006091
3310137	GO:0016021;GO:0034613;GO:0019899;GO:0039706;GO:0031226;GO:0003735;GO:0045747;GO:0048019;GO:0030659;GO:0097197;GO:0016175;GO:0005840;GO:0007275;GO:0046907;GO:0009986;GO:0098796;GO:0005615;GO:0015031;GO:0031227;GO:1901048;GO:1902494;GO:1901046;GO:0040026;GO:0005783;GO:0051604;GO:0042661;GO:1903846;GO:0040019;GO:0017015;GO:0090100;GO:0007548;GO:0009653;GO:2000272;GO:0006412;GO:0046931;GO:0009968;GO:0060828;GO:0016255;GO:0042554;GO:0006952;GO:0055114
3371752	GO:0006897;GO:0030125;GO:0005905;GO:0098590
3350126	GO:0016586;GO:0006338;GO:0003682
3316854	GO:0001401;GO:0016021
3350122	GO:0004367;GO:0046168;GO:0009331;GO:0042803;GO:0051287;GO:0005829;GO:0005975;GO:0070062;GO:0006116;GO:0005739;GO:0045821;GO:0005886;GO:0071320;GO:0004368;GO:0017080;GO:0044325;GO:0016021;GO:0071356;GO:0034308;GO:0042180;GO:0022904;GO:0044283;GO:1901576;GO:0090038;GO:0060373;GO:0086005;GO:2000010;GO:0010765;GO:0033137;GO:0046486;GO:2000649;GO:0002027;GO:0033617;GO:0006644;GO:0044249
3341443	GO:0032447;GO:0005829;GO:0097163;GO:0034227;GO:0002098;GO:0005515;GO:0016740;GO:0016021;GO:0016310
3343504	GO:0005730;GO:0042254;GO:0003824;GO:0006396;GO:0005524;GO:0005840;GO:0090502;GO:0016072;GO:0003735;GO:0006412
3370858	GO:0000463;GO:0030687;GO:0043021;GO:0000466;GO:0005730;GO:0005654;GO:0070180;GO:0043565;GO:0005515;GO:0003700;GO:0030686;GO:0042025;GO:1901796;GO:0000479;GO:0008283;GO:0016021;GO:0051726;GO:0000027;GO:0006355
3350128	GO:0034511;GO:0006364;GO:0031428;GO:0005515;GO:0032040;GO:0005654
3313636	GO:0006260;GO:0005634;GO:0043138;GO:0005657;GO:0000727;GO:0032993;GO:0032508;GO:0070013
3372919	GO:0031625;GO:0031461;GO:0006511;GO:0016874;GO:0035324;GO:0060090;GO:0005654;GO:0005829;GO:0007291;GO:0045187;GO:0045475;GO:0030431;GO:0007476;GO:0048813;GO:0006919;GO:0007409;GO:0007423;GO:0007278;GO:0120177;GO:0016567;GO:0045879;GO:0071218;GO:0006515;GO:0010498
3372203	GO:0006397;GO:0005634;GO:0003729;GO:0016021;GO:0031123
3326121	GO:0071949;GO:0006887;GO:0031941;GO:0046872;GO:0005815;GO:0030036;GO:0017137;GO:0010735;GO:0055114;GO:0051261;GO:0016709;GO:0005634;GO:0016021;GO:0097435;GO:0043914;GO:0003779
3375003	GO:0006013;GO:0004559;GO:0030246
3333165	GO:0006464;GO:0036064;GO:0005524;GO:0030317;GO:0016874;GO:0140096
3378510	GO:0009982;GO:0001522;GO:0031429;GO:0006396;GO:0003723;GO:0003677;GO:0005874;GO:0033979;GO:0040031;GO:0016556;GO:0016072;GO:0042254
3360596	GO:0004674;GO:0006468;GO:0045172;GO:0061174;GO:0045169;GO:0005938;GO:0005524;GO:0031594;GO:0016323;GO:0001709;GO:0030054;GO:0030709;GO:0007318;GO:0048569;GO:0043186;GO:0030860;GO:0090176;GO:0050321;GO:0007317;GO:0032035;GO:0030706;GO:0016325;GO:0031625;GO:0005829;GO:0035316;GO:0030425;GO:0051124;GO:0046872;GO:0016021;GO:0007298;GO:0009791;GO:0035114;GO:0035220;GO:0007552;GO:0034329;GO:0060562;GO:0035331;GO:0009887;GO:1903688;GO:0045451;GO:0055059;GO:0018209;GO:0030010;GO:0001932;GO:0035556;GO:0009949;GO:0007623;GO:0032092
3372202	GO:0047939;GO:0042840;GO:0016324;GO:0047941;GO:0044598;GO:0004032;GO:0044597;GO:0030054;GO:0045202;GO:0019853;GO:0005829;GO:0110095;GO:0047655;GO:0004495;GO:0004745;GO:0070062;GO:0050580;GO:0005515;GO:0046185;GO:0009055;GO:0055114;GO:0019640;GO:1901685;GO:0006006;GO:0044272;GO:0006091;GO:1901566
3375008	GO:0046474;GO:0016301;GO:0016773;GO:0016310;GO:0046470;GO:1901566
3386543	GO:0017062;GO:0005739;GO:0005524;GO:0033108;GO:0016021;GO:0055114;GO:0016705;GO:0005506;GO:0020037
3343503	GO:0006355;GO:0046872;GO:0003676
3315594	GO:0061630;GO:0016567;GO:0005634;GO:0016874;GO:0003677
3367485	GO:0008270;GO:0055114;GO:0016491;GO:0009699;GO:0009808
3323295	GO:1990575;GO:0000064;GO:0016021
3352218	GO:0097745;GO:0030678;GO:0030283;GO:1990180;GO:0070901;GO:0003857;GO:0000049;GO:0055114;GO:0051289;GO:0007005
3367481	GO:0005856;GO:0005524;GO:0005737;GO:0016021
3362073	GO:0051301;GO:0005737;GO:0000287;GO:0005524;GO:0007049;GO:0032153;GO:0010197;GO:0005634;GO:0051726;GO:0005515;GO:0001732
3370671	GO:0031012;GO:0004222;GO:0006508;GO:0008270
3350304	GO:1903530;GO:0001786;GO:0070382;GO:0005546;GO:0000149;GO:0030054;GO:0045202;GO:0060627;GO:0060291;GO:0046982;GO:0042803;GO:0016020;GO:0051588;GO:0005509;GO:0051047;GO:0007268;GO:0007608;GO:0001505
3324963	GO:0033699;GO:0000012;GO:0005730;GO:0003676;GO:0005654;GO:0042542;GO:0006302;GO:0031647;GO:0000790;GO:0090305;GO:0006266;GO:0047485;GO:0051219;GO:0016021;GO:0008967;GO:0016311;GO:0003682;GO:0046872
3367488	GO:0004674;GO:0006468;GO:0030688;GO:0005737;GO:2000199;GO:0005524;GO:2000206;GO:0005634;GO:0046833;GO:2000234;GO:0046827;GO:0046872;GO:0030071;GO:0030490
3382648	GO:0030060;GO:0006108;GO:0005829;GO:0006099;GO:0070062;GO:0005975;GO:0047860;GO:0051287;GO:0004470;GO:0016021;GO:0006734;GO:0005515;GO:0006107;GO:0019674;GO:0044283;GO:1901576
3384421	GO:0016705;GO:0055114;GO:0004497;GO:0005506;GO:0020037
3387764	GO:0003735;GO:0006412;GO:0005840
3372205	GO:0004491;GO:0055114;GO:0005654;GO:0006210;GO:0005739;GO:0006574;GO:0018478;GO:0050873
3387766	GO:0005737
3350635	GO:0006904;GO:0005776;GO:0044877;GO:0033263;GO:0005515;GO:0005764;GO:0098852;GO:0071439;GO:0030897;GO:0030220;GO:0048070;GO:0043473;GO:0030123;GO:0031902;GO:0005769;GO:0048471;GO:0030136;GO:0005623;GO:0035751;GO:0097352;GO:0016021;GO:0032418;GO:0008333;GO:0051648;GO:0015031
3352689	GO:0035552;GO:0051213;GO:0005654;GO:1990930;GO:0005829;GO:0006307;GO:0051747;GO:0005739;GO:0008198;GO:0016705;GO:0035553;GO:0016021;GO:0008283;GO:0004527;GO:0031418;GO:0004519;GO:0005515;GO:0090305
3314686	GO:0051015;GO:0051014;GO:0016021;GO:0051016;GO:0005509;GO:0045010;GO:0051017
3370295	GO:0003952;GO:0009435;GO:0005737;GO:0004359;GO:0005634;GO:0005524;GO:0008795
3360062	GO:0016787;GO:0006508;GO:0016021;GO:0140096
3365556	GO:0031369;GO:0005852;GO:0001732;GO:0033290;GO:0003743;GO:0016282;GO:0004843;GO:0016021;GO:0075522;GO:0016579;GO:1904888
3322105	GO:0003964;GO:0006278;GO:0005634;GO:0016021;GO:0004672;GO:0008270;GO:0005524;GO:0006468
3357882	GO:0043130;GO:0043161;GO:0070062;GO:0016005;GO:0030054;GO:0045202;GO:0005634;GO:0032430;GO:0005737;GO:0005623;GO:1903423;GO:1900045;GO:0071222;GO:2001224;GO:1903861;GO:0016236;GO:0006692;GO:0043162;GO:0006954;GO:0044419;GO:0010992;GO:0042981;GO:0006644;GO:0007165
3322953	GO:0016021
3344277	GO:0008177;GO:0006099;GO:0005743;GO:0051538;GO:0051537;GO:0022900;GO:0051539;GO:0009055;GO:0046872;GO:0045257;GO:0006119;GO:0048039;GO:0045283;GO:0005525;GO:0098798;GO:0016021
3325616	GO:0009263;GO:0016491;GO:0005829;GO:0016021;GO:0046872;GO:1990204;GO:0042803;GO:0005635;GO:0055114;GO:0051290;GO:0006260;GO:0008284;GO:0000278;GO:0006206
3334591	GO:0032968;GO:0005634;GO:0003743;GO:0006367;GO:0003677;GO:0006413
3344271	GO:0046961;GO:0033180;GO:1902600;GO:0016471;GO:1901207;GO:0060036;GO:0070121;GO:0005886;GO:1902017;GO:0016787;GO:0005515;GO:0005623;GO:0070062;GO:0060041;GO:0005829;GO:0016021;GO:0042127;GO:0051452;GO:0035751;GO:0033572;GO:0090382;GO:0008286;GO:0042981
3312703	GO:0061630;GO:0016567;GO:0005737;GO:0016021;GO:0008270;GO:0016874;GO:0016746
3331899	GO:0008519;GO:0072488;GO:0016021;GO:0015077;GO:0015672;GO:0098662
