"sequence_id"	"GO_term"
559977	GO:0004674;GO:0006468;GO:0005524
559975	GO:0005929;GO:0060271;GO:0009887;GO:0061975;GO:0030992;GO:0097500;GO:0033687;GO:0035630;GO:0005813;GO:2000051;GO:0008343;GO:0005737;GO:0016021;GO:0036075;GO:0003416;GO:0001649;GO:0002062;GO:0050680;GO:0060026;GO:0007224;GO:0060173;GO:0060041;GO:0042073
595353	GO:0004571;GO:0036510;GO:0044322;GO:1904154;GO:0016235;GO:0030176;GO:0005509;GO:1904382;GO:0051787;GO:0006986
628687	GO:0016757;GO:0005788;GO:1904028;GO:0140096;GO:0005515;GO:0003735;GO:0006412;GO:0005840
595357	GO:0016593;GO:0006368;GO:0000993;GO:0016570;GO:0003682;GO:0031442;GO:0004307;GO:0001711;GO:0016584;GO:0031062;GO:0030054;GO:1902808;GO:0045638;GO:0035327;GO:0005737;GO:0016020;GO:0071222;GO:0012505;GO:0019827;GO:0032968;GO:0006378;GO:0034504;GO:0006513;GO:0000122;GO:0044419;GO:0006646
546491	GO:0004359;GO:0006541;GO:0005739;GO:0005509;GO:0051287;GO:0016616;GO:0000287;GO:0006537;GO:0009065;GO:0003676;GO:0055114
534758	GO:0017137;GO:0031514;GO:0048870;GO:0008017;GO:1903566;GO:0005930;GO:0003341;GO:0005874;GO:0035082;GO:0005794;GO:0036064;GO:0005576;GO:0006858;GO:0016021;GO:0045880;GO:0099111;GO:1904526;GO:0048513;GO:0007368;GO:0022414;GO:0060322;GO:0034613;GO:0007417;GO:0055001;GO:0048598;GO:0048646
564507	GO:0015035;GO:0045454;GO:0005623;GO:0009055;GO:0022900
635612	GO:0008168;GO:0032259
535484	GO:0015074;GO:0003676;GO:0005623;GO:0004190;GO:0016021;GO:0008270;GO:0006508;GO:0045454
561157	GO:1905839;GO:0071532;GO:0000783;GO:0098505;GO:0003691;GO:0008301;GO:1905778;GO:0003720;GO:0007004;GO:0008017;GO:0008156
598660	GO:1901642;GO:0005337;GO:0005887;GO:0015390;GO:0015864;GO:0015391;GO:0005345;GO:1904823;GO:0072531;GO:0015855;GO:0005350;GO:0035725
614205	GO:0070418;GO:0051684;GO:0000149;GO:0097680;GO:0000421;GO:0017124;GO:0035493;GO:0030496;GO:0000323;GO:0097352;GO:0045335;GO:0016747;GO:0005769;GO:0007098;GO:0005770;GO:0032801;GO:0006890;GO:0005813;GO:0032465;GO:0007051;GO:0005783;GO:0071900;GO:0034272;GO:0000775;GO:0007059;GO:0016021;GO:0046718;GO:0030318;GO:1901098;GO:0071985
614752	GO:0071797;GO:0004842;GO:0016567;GO:0046872;GO:0005634;GO:0043565;GO:0016021;GO:0003700;GO:0006355
614758	GO:0008376;GO:0032580;GO:0005975;GO:0140103;GO:0004563;GO:0016021
590451	GO:0003735;GO:0006412;GO:0005840
510523	GO:0004181;GO:0006508;GO:1904115;GO:0035609;GO:0005814;GO:0098958;GO:0036064;GO:0035610;GO:0098957;GO:0008270;GO:0005794;GO:0015631;GO:0021954;GO:2000060;GO:0005829;GO:0008285;GO:0051607;GO:0044419
639158	GO:0006814
648959	GO:0003924;GO:0032486;GO:0016020;GO:0005525;GO:0055037;GO:0071944;GO:0030336;GO:0005829;GO:0005634;GO:0040002;GO:0019003;GO:0030033;GO:0044548;GO:0031625;GO:0031954;GO:0015631;GO:0048814;GO:0008544;GO:0000287;GO:0046328;GO:0072659;GO:0035690;GO:0031532;GO:0007507;GO:0045184
648953	GO:0008327;GO:0090545;GO:0090568;GO:0000118;GO:0042025
529467	GO:0005509;GO:0007165;GO:0005246
540335	GO:0003676
535624	GO:0005524;GO:0008340;GO:0005634;GO:0000724;GO:0010212;GO:0005886;GO:0007131;GO:0016021;GO:0015616;GO:0042493;GO:0003924;GO:0004386;GO:0005525;GO:0003677;GO:0005509;GO:0005515;GO:0140098;GO:0006312;GO:0007165;GO:0007156;GO:0032508
535627	GO:0031011;GO:0006338;GO:0016887;GO:0006351;GO:0006281;GO:0003677;GO:0005524
645242	GO:0008670;GO:0120162;GO:0005654;GO:0070402;GO:0005829;GO:0006635;GO:0042802;GO:1902494;GO:0005739;GO:0000062;GO:0102132;GO:0102131;GO:0004316
560353	GO:0004842;GO:0016567;GO:0021702;GO:0022038;GO:0050885;GO:0031175;GO:0010507
535623	GO:0005524
535622	GO:0003723;GO:0005654;GO:0043484;GO:0005730;GO:0005829;GO:0045292;GO:0050684;GO:0043422;GO:0097421;GO:0050733;GO:0032869;GO:0051726;GO:0051254;GO:0010628;GO:0071427;GO:0031124;GO:0006376;GO:0009611;GO:0051028
570830	GO:0052726;GO:0032957;GO:0052725;GO:0047325;GO:0000287;GO:0016310;GO:0005524
638854	GO:0003857;GO:0006631;GO:0005654;GO:0070403;GO:0005739;GO:0120162;GO:0055114;GO:0008691;GO:0044242;GO:0072329;GO:0030258;GO:0009852;GO:0009407;GO:0042178;GO:0042537;GO:0019439;GO:1901361
593192	GO:0008270
605295	GO:0048026;GO:0004386;GO:0005730;GO:0005524;GO:0016021;GO:0003676;GO:0000462
525215	GO:0005548;GO:0015914;GO:0005737;GO:0016021;GO:0046872;GO:0031210;GO:0120013;GO:0035091
609472	GO:0000381;GO:0003723;GO:0016607;GO:0045292;GO:0008270;GO:0005080;GO:0005681;GO:0005829;GO:0050733;GO:0006376;GO:0035061;GO:0004402;GO:0030914;GO:0016605;GO:0003713;GO:0051082;GO:0003755;GO:0033197;GO:0048025;GO:0000278;GO:0051123;GO:0043966;GO:0016482;GO:0000244;GO:1903508;GO:0000413
513955	GO:0016818;GO:0019693;GO:0006753;GO:0046872;GO:0042802
650277	GO:0034314;GO:0005885;GO:0003779;GO:0005524;GO:0005737;GO:0035861;GO:0005634;GO:0044877;GO:0005623;GO:0005200;GO:0071944;GO:0005884;GO:0042995;GO:0016021;GO:0120032;GO:1905168;GO:1902745;GO:0016344;GO:0072553;GO:0045887;GO:0033206;GO:0060271;GO:0045944;GO:1901890;GO:0071346;GO:0008356;GO:0051653;GO:0034330;GO:0007163;GO:0009653;GO:0016482;GO:0048869;GO:0010631;GO:0044419;GO:0060429;GO:0009790;GO:2001032;GO:0006897
558943	GO:0008643;GO:0005886;GO:0016021
631474	GO:0030497;GO:0005783;GO:0016491;GO:0006694;GO:0016021;GO:0055114
631472	GO:0051015;GO:0051693;GO:0005856;GO:0005509;GO:0005737;GO:0051014;GO:0045010
550508	GO:0004707;GO:0000165;GO:0005634;GO:0005737;GO:0005524;GO:0070013;GO:2001184;GO:0016021;GO:0060044;GO:0005515;GO:0017154;GO:0071347;GO:0098586;GO:0031098;GO:0023056;GO:0010647;GO:0010628;GO:0044419;GO:0045648;GO:0048010;GO:0051149;GO:1901796;GO:0007265;GO:0051090;GO:0043405;GO:0071902;GO:0032147;GO:0048584;GO:0071526
550505	GO:0003723;GO:0006355;GO:0005634;GO:0001228;GO:0000978;GO:0005737;GO:0003697;GO:1903508;GO:0010628;GO:0006351
591326	GO:0016887;GO:0016021;GO:0055085;GO:0005634;GO:0006355;GO:0005524;GO:0005886;GO:0003700;GO:0042626;GO:0003677
640974	GO:0008479;GO:0101030;GO:0005737;GO:0008616;GO:0046872
592355	GO:0016021
640976	GO:0008479;GO:0101030;GO:0005741;GO:0046872;GO:0046982;GO:0042803;GO:0032991;GO:0008616
549110	GO:0043553;GO:0005201;GO:0005769;GO:1901097;GO:1901981;GO:0005770;GO:0005549;GO:0005764;GO:0001886;GO:0031012;GO:0004984;GO:0045806;GO:0005615;GO:0005515;GO:0005654;GO:0005829;GO:0032501;GO:0030198;GO:0006914;GO:0009593;GO:0048646;GO:0006897;GO:0002376;GO:0007186
511486	GO:0005509;GO:0016021;GO:0046928;GO:0030672;GO:0030054;GO:0048168;GO:0005654;GO:0005829;GO:0005789;GO:0005783
631619	GO:0015165;GO:0090481;GO:0012505;GO:0016021;GO:0030206;GO:0043231;GO:0015297;GO:0008514;GO:0005737;GO:0048706;GO:1905039
517575	GO:0072583;GO:0001786;GO:0005905;GO:0005546;GO:0030136;GO:0098793;GO:0098590;GO:0140238;GO:0030054;GO:0036465;GO:0048268;GO:0042802;GO:0010324;GO:0008092;GO:0072659;GO:0005856;GO:0016021
614429	GO:0046856;GO:0016787;GO:0005829;GO:0045121;GO:0005856;GO:0005938;GO:0099512;GO:0017124;GO:0045659;GO:0045409;GO:0051425;GO:0045656;GO:0005886;GO:0045779;GO:0045579;GO:0030889;GO:0016021;GO:0004930;GO:0045671;GO:0045648;GO:0008340;GO:0016064;GO:0043065;GO:0050777;GO:0009968;GO:0006915;GO:0007165;GO:0050900;GO:0002253;GO:0043647;GO:0071345;GO:0006661
551363	GO:0004402;GO:0016573;GO:0000786;GO:0042025;GO:0006334;GO:0003677;GO:0046872;GO:0008134;GO:0005634;GO:0042393;GO:1902493;GO:0003713;GO:0044877;GO:0070013;GO:0006355;GO:1990823;GO:1903508;GO:0071345;GO:1903507;GO:0010628;GO:2000113;GO:0010629;GO:0048513;GO:0035556
623334	GO:0004842;GO:0016567;GO:0005576;GO:0005634;GO:0061659;GO:0006511;GO:0001085;GO:0005737;GO:0016874;GO:0000151;GO:0031982;GO:0016020;GO:0006858;GO:1901016;GO:0032410;GO:0051224;GO:0042391;GO:0000122;GO:0043433;GO:0010498;GO:0045944;GO:0045732;GO:0060021;GO:0045746;GO:0046718
623336	GO:0019784;GO:0071108;GO:0005634;GO:0004843;GO:0043130;GO:0005737;GO:1901314;GO:0033183;GO:1900045;GO:0031625;GO:2000780;GO:0006974;GO:0071347;GO:0002250;GO:0006259
603525	GO:0005096;GO:0043547;GO:0016021;GO:0046872;GO:0035556;GO:0046875;GO:0051056;GO:0003676;GO:0008045;GO:0048013;GO:0050770
569958	GO:0052866;GO:0046856;GO:0005635;GO:0004725;GO:0035335;GO:0010506;GO:0046872;GO:0004708;GO:0014065;GO:0000187;GO:0000165;GO:0001568
569956	GO:0003682;GO:0007049;GO:0005634;GO:0010468;GO:0070087;GO:0036033;GO:0047485;GO:0042826;GO:0008022;GO:0071168;GO:0000785;GO:0043388;GO:0070013;GO:0035261;GO:0061010;GO:0005829;GO:0032991;GO:0061038;GO:0000280;GO:0005700;GO:2001252;GO:0005623;GO:0071481;GO:0016021;GO:0090202;GO:0090312;GO:0048557;GO:0042634;GO:0035115;GO:0120187;GO:0031063;GO:0060325;GO:0003151;GO:0048703;GO:1905405;GO:0007059;GO:2001224;GO:0070550;GO:1990414;GO:0050890;GO:0042471;GO:0070199;GO:0040018;GO:0045995;GO:0007417;GO:0048589;GO:0007605;GO:0048592;GO:0045778;GO:0045444;GO:0051984;GO:0019827;GO:0045840;GO:1903508;GO:1903507;GO:2000113;GO:0035118;GO:0003146;GO:0070050;GO:0060828;GO:0050802;GO:0045793;GO:0070193;GO:0022607
531675	GO:0016746;GO:0019254;GO:0005777;GO:0005739;GO:0031907;GO:0033540;GO:0005783;GO:0072662;GO:0005829;GO:0043574;GO:0019866;GO:0072594;GO:0016021;GO:0006605;GO:0006091
554628	GO:0004329;GO:0009257;GO:0005737;GO:0004488;GO:0055114;GO:0001780;GO:0043231;GO:0001843;GO:0005524;GO:0061053;GO:0004487;GO:0004477;GO:0007507;GO:0019346;GO:0035999;GO:0072522;GO:0006555;GO:0055086;GO:0046148;GO:0090407;GO:0034654;GO:0006796;GO:0048702;GO:0048703
569950	GO:0003723;GO:1990904;GO:0006376;GO:0005634;GO:0005737;GO:0000381
516061	GO:0000220;GO:0015078;GO:1902600;GO:0051117;GO:0044769;GO:0051452;GO:0019829;GO:0016471;GO:0016021;GO:0009881;GO:0005516;GO:0007430;GO:0005623;GO:0008021;GO:0005769;GO:0016787;GO:0030054;GO:0097352;GO:0048749;GO:0005886;GO:0007032;GO:0009416
516066	GO:0019773;GO:0070003;GO:0051603;GO:0004175;GO:0043632;GO:0005634;GO:0001530;GO:0005737;GO:0005813;GO:0005230;GO:0002862;GO:0004888;GO:0070013;GO:0005515;GO:0005254;GO:0070062;GO:0005844;GO:0043005;GO:0003723;GO:0030054;GO:0045202;GO:0005887;GO:0002376;GO:0038095;GO:0061418;GO:0007267;GO:1902036;GO:0070498;GO:0090175;GO:0038061;GO:0033209;GO:0010972;GO:0090263;GO:0090090;GO:0043488;GO:0043687;GO:0006521;GO:0000209;GO:0045089;GO:0000165;GO:0016579;GO:0042391;GO:1902476;GO:0050877
612566	GO:0016491;GO:0055114
620825	GO:0015074;GO:0003676;GO:0032196
639067	GO:0033306;GO:0019166;GO:0042579;GO:0005102;GO:0005739;GO:0008670;GO:0003735;GO:0098805;GO:0055114;GO:0098588;GO:0005829;GO:0005840;GO:0006633;GO:0072662;GO:0043574;GO:0009062;GO:0030258;GO:0072594;GO:0006605;GO:0006412
643382	GO:0006606;GO:0008536;GO:0071782;GO:0010494;GO:0031965;GO:0061676;GO:0061608;GO:0051879;GO:0007079;GO:0031291;GO:0019904;GO:0005654;GO:0005829;GO:0008139;GO:0005623;GO:0030953;GO:0004972;GO:0004512;GO:0090307;GO:0007080;GO:0032991;GO:0004146;GO:0040001;GO:0043005;GO:0050661;GO:0030054;GO:0045202;GO:0005887;GO:0005739;GO:0046452;GO:0006021;GO:0035235;GO:0042391;GO:0007268;GO:0046655;GO:0046654;GO:0034220;GO:0055114
522884	GO:0008534;GO:0006284;GO:0005739;GO:0006289;GO:0005634;GO:0003684;GO:0016829;GO:0070013;GO:0003906;GO:0070987;GO:0007004;GO:0032991;GO:0016021;GO:0015631;GO:0005375;GO:1901291;GO:0003313;GO:0043066;GO:0055013;GO:1901215;GO:0043523;GO:0010975;GO:0007420;GO:0009314;GO:0051593;GO:0006979;GO:0071276;GO:0032355;GO:0002526;GO:0045471;GO:0007568;GO:0090305;GO:0035434;GO:0006355
522880	GO:0031080;GO:0017056;GO:0071427;GO:0031965;GO:0006606;GO:0015288;GO:0005515;GO:0051028;GO:0034399;GO:0000776;GO:0000779;GO:0046930;GO:0005829;GO:0051292;GO:0043657;GO:0008585;GO:0072006;GO:0010467;GO:0000973;GO:0006355;GO:1900034;GO:0006110;GO:0071431;GO:0060964;GO:0051031;GO:0097064;GO:0016925;GO:0075733;GO:0019083;GO:0055085
522883	GO:0003723;GO:0006468;GO:0004672;GO:0005524
623151	GO:0043333;GO:0031314;GO:0006744;GO:0043334;GO:0032259;GO:0031625;GO:0003975;GO:0008963;GO:0005759;GO:0009060;GO:0003677;GO:0031461;GO:0006511;GO:0016021;GO:0006488;GO:0035690
606218	GO:0006397;GO:0016788;GO:0005654;GO:0140098;GO:0003723;GO:0046872;GO:0016021;GO:0000377;GO:0090502
623157	GO:0015935;GO:0003735;GO:0006412;GO:0003723;GO:0003906;GO:0003684;GO:0022626;GO:0005634;GO:0004364;GO:0008534;GO:0016835;GO:0070013;GO:0030218;GO:0043009;GO:0006281;GO:0042981;GO:1901215;GO:0043068;GO:0043069;GO:0009967
623156	GO:0015935;GO:0003735;GO:0006412;GO:0003723;GO:0003906;GO:0003684;GO:0022626;GO:0004364;GO:0005634;GO:0008534;GO:0070013;GO:0016835;GO:0042981;GO:0030218;GO:0043068;GO:0043009;GO:0009967;GO:0006281;GO:1901215;GO:0051260;GO:0043069
520917	GO:0008290;GO:0051016;GO:0003779;GO:0046982;GO:0044877;GO:0005737;GO:0045296;GO:0005912;GO:0097224;GO:0098686;GO:0098685;GO:0005903;GO:0030027;GO:0014069;GO:0030036;GO:0099512;GO:0051490;GO:0070062;GO:0010591;GO:0005869;GO:0071944;GO:0007303;GO:0045887;GO:0016020;GO:0000902;GO:0007298;GO:1901890;GO:0046329;GO:0035220;GO:0097435;GO:0030032;GO:0001755;GO:0055001;GO:0019886;GO:0022604;GO:0007596;GO:0006888;GO:0007018
544541	GO:0004252;GO:0006508;GO:0005576;GO:0005737;GO:0016020;GO:0008626;GO:0005044;GO:0005509;GO:0006897
579891	GO:0007268;GO:0030054;GO:0005137;GO:0045202;GO:0005895;GO:0031965;GO:0045545;GO:0030036;GO:0005654;GO:0005829;GO:0042043;GO:0035556;GO:0046875;GO:0008022;GO:0019838;GO:0050839;GO:0042802;GO:0044877;GO:0030307;GO:0030335;GO:0008284;GO:0030511;GO:0010862;GO:0099054;GO:0034329
548247	GO:0016746;GO:0016021;GO:0019432;GO:0005789;GO:0005783;GO:0055085;GO:0032006;GO:0022857
548246	GO:0005509;GO:2000578;GO:0097729;GO:0005930;GO:1901317;GO:0120152;GO:0045504;GO:0060326;GO:0048487
550441	GO:0008289;GO:0015914;GO:0005829;GO:0008525;GO:0050997;GO:0120163;GO:0043169;GO:0043168;GO:0008203;GO:0005515;GO:0016301;GO:0031017;GO:0006656;GO:0001889;GO:0048565;GO:0016310
589952	GO:0043130;GO:0016567;GO:0048471;GO:0005654;GO:0004842;GO:0005829;GO:0008270;GO:1901314;GO:0003723;GO:0033183;GO:1900045;GO:0032991;GO:0050847;GO:0061659;GO:2000780;GO:0042307;GO:0016874;GO:0016491;GO:0090263;GO:0010628;GO:0006974;GO:1905077;GO:0009263;GO:0031647;GO:0023057;GO:0010648;GO:0055114;GO:0006259
583581	GO:0030837;GO:0003779;GO:0032587;GO:0030175;GO:0005546;GO:0030016;GO:0004713;GO:0048471;GO:0005911;GO:0044877;GO:0015629;GO:0005623;GO:0010613;GO:0099513;GO:0030835;GO:0032507;GO:0018108;GO:0010591;GO:0030042;GO:0010976
513786	GO:0016746;GO:0120162;GO:0005730;GO:0005654;GO:0001701;GO:0005739;GO:0006635;GO:0019866;GO:0006853;GO:0019216
651697	GO:0005007;GO:0008543;GO:0043235;GO:0016021;GO:0018108;GO:0005886;GO:0008284;GO:0031410;GO:0005524;GO:0005829;GO:0005634;GO:0048471;GO:0090722;GO:0017134;GO:0042169;GO:0008201;GO:0042803;GO:2000830;GO:0021769;GO:0004683;GO:1903465;GO:0050839;GO:0048378;GO:0005516;GO:0021847;GO:0044877;GO:0090272;GO:1904849;GO:0008270;GO:0060665;GO:0042473;GO:2000544;GO:0070640;GO:0060484;GO:0010966;GO:2001028;GO:0060445;GO:1905562;GO:0042474;GO:0010863;GO:0001759;GO:0055023;GO:0048339;GO:0060117;GO:0010464;GO:0060043;GO:2001239;GO:0043536;GO:0030901;GO:0001657;GO:0033674;GO:0002062;GO:0030326;GO:0042472;GO:0010976;GO:0048762;GO:0048469;GO:0007605;GO:0046777;GO:0001525;GO:0043405;GO:0001701;GO:0043410;GO:0000122;GO:0021837;GO:0060979;GO:0010763;GO:0051930;GO:0045668;GO:0072091;GO:0019827;GO:0031175;GO:0045944
651696	GO:0009916;GO:0070469;GO:0055114;GO:0016021;GO:0046872;GO:0005739;GO:0006091;GO:0019866
512783	GO:0031514;GO:0035082;GO:0005515;GO:0003341;GO:0097649;GO:0001534
566013	GO:0005856
566010	GO:0016459;GO:0051015;GO:0048800;GO:0003774;GO:0032529;GO:0008407;GO:0035317;GO:0070825;GO:0005524;GO:0035182;GO:0030048;GO:0035293;GO:0045180;GO:0005902;GO:0045179;GO:0008586;GO:0030898;GO:0032027;GO:0045296;GO:1990435;GO:0007605;GO:0120044;GO:0031982;GO:0030507;GO:0001917;GO:0047485;GO:0032391;GO:0005516;GO:0019904;GO:0043531;GO:0001750;GO:0042802;GO:0016324;GO:0005765;GO:0005623;GO:0030054;GO:0045202;GO:0007015;GO:0005829;GO:0099515;GO:0099518;GO:0050957;GO:0060088;GO:0001845;GO:0051904;GO:0007601;GO:0006886
528623	GO:0004672;GO:0006468;GO:0005524
519805	GO:0003723;GO:0000722;GO:0005697;GO:0003720;GO:0016363;GO:0002039;GO:0019899;GO:0006278;GO:0005737
514521	GO:0051056;GO:0005096;GO:0016021;GO:0043547
619156	GO:0004222;GO:0006508;GO:0016020;GO:0008270;GO:0005615;GO:0018996;GO:0006897;GO:0048251;GO:0005509;GO:0006032;GO:0005044;GO:0030246;GO:0004568;GO:0003676;GO:0016998
625413	GO:0030983;GO:0006298;GO:0032301;GO:0000790;GO:0005524;GO:0005794;GO:0005654;GO:0043570;GO:0005829;GO:0016446;GO:0032405;GO:0016447;GO:0032357;GO:0008630;GO:0045910;GO:0000400;GO:0043025;GO:0051096;GO:0043005;GO:0140034;GO:0005783;GO:0016021;GO:0042393;GO:0043531;GO:0002208;GO:0003682;GO:0019899;GO:0016887;GO:0000287;GO:0006290;GO:0002312;GO:0008340;GO:0042803;GO:0004222;GO:0036297;GO:0009411;GO:0061982;GO:0002206;GO:0032876;GO:0030890;GO:0007095;GO:0006508
574930	GO:0004674;GO:0006468;GO:0005634;GO:0005813;GO:0005524;GO:0005737;GO:0016021;GO:0018209;GO:0090090;GO:0004610;GO:0000287;GO:0060069;GO:0032436;GO:0007507;GO:0000186;GO:0005975;GO:0035556
620175	GO:0004672;GO:0006468;GO:0005524
563996	GO:0004674;GO:0006468;GO:0070451;GO:0044297;GO:0030425;GO:0030424;GO:0005524;GO:0005938;GO:0048800;GO:0005634;GO:0035317;GO:0022416;GO:0070593;GO:0048813;GO:0046872;GO:0005515;GO:0048814;GO:0018209;GO:0035556
538702	GO:0016155;GO:0009258;GO:0005737;GO:0005654;GO:0016742;GO:0016620;GO:0006730;GO:0016787;GO:0070062;GO:0008168;GO:0016021;GO:0055114;GO:0009058;GO:0048885;GO:0048703;GO:0001755;GO:0007369;GO:0007507;GO:0032259;GO:0046655
582237	GO:0004576;GO:0006486;GO:0016021;GO:0008250;GO:0018196;GO:0043687;GO:0043686;GO:0006516;GO:0006986;GO:0030433
563998	GO:0004252;GO:0006508;GO:0002080;GO:0048240;GO:0007340;GO:0007339;GO:0004714;GO:0030173;GO:0005802;GO:0005515;GO:0005524;GO:0051604;GO:0005788;GO:0042445;GO:0006518;GO:0007169;GO:0018108
621882	GO:0071277;GO:0005544;GO:0005886
525856	GO:0007030;GO:0005794;GO:0019899;GO:0032422;GO:0000977;GO:0060348;GO:0016021
621887	GO:0006397;GO:0005634;GO:0003723
514780	GO:0000703;GO:0006285;GO:0005634;GO:0003906;GO:0005739;GO:0051539;GO:0016835;GO:0042644;GO:0090305;GO:0003677;GO:0004519;GO:0046872;GO:0016021;GO:0006289;GO:0005525
590669	GO:0047560;GO:0006666;GO:0005783;GO:0030148;GO:0005789;GO:0009010;GO:0102132;GO:0055114;GO:0102131;GO:0004316;GO:0016021;GO:0004757;GO:0006729
576476	GO:0030895;GO:0016556;GO:0003727;GO:0003729;GO:0003725;GO:0005654;GO:0010609;GO:0007566;GO:0005737;GO:0016554;GO:0012505;GO:0050821;GO:0006397
634228	GO:0004672;GO:0006468;GO:0005524
537142	GO:0140036;GO:0002091;GO:0005769;GO:0048471;GO:0005770;GO:0005886;GO:0043231;GO:0016021
537143	GO:0140036;GO:0002091;GO:0005769;GO:0048471;GO:0005770;GO:0043231;GO:0005886;GO:0016021
634223	GO:0003735;GO:0006412;GO:0005840;GO:0003723;GO:0005515;GO:1990904;GO:0005829;GO:0070062;GO:0005925;GO:0005634;GO:1990830;GO:0000462;GO:0070013;GO:0016020;GO:0016071;GO:0097421;GO:0000377;GO:0022618;GO:0006614;GO:0019083;GO:0006401;GO:0010629
634222	GO:0003735;GO:0006412;GO:0005840;GO:0003723;GO:0005829;GO:1990904;GO:0005634;GO:1990830;GO:0000462;GO:0097421;GO:0000387
634227	GO:0004672;GO:0006468;GO:0005634;GO:0032153;GO:0005524;GO:0005737;GO:0005887;GO:0050684;GO:0000245;GO:0050265;GO:0004930;GO:0022857;GO:0007165;GO:0051457;GO:0046827;GO:0033120;GO:1903313;GO:0018209;GO:0055085
634226	GO:0005750;GO:0006122;GO:0008121;GO:0017062;GO:0001525;GO:0033108;GO:0016021;GO:0009060
547228	GO:0006622;GO:0019904;GO:0005768;GO:0005537;GO:1905394;GO:0005794;GO:0004888;GO:0031984;GO:0048471;GO:0016021;GO:0005765;GO:0033299;GO:0030665;GO:0030133;GO:0008333;GO:0006898;GO:0061024;GO:0031226
621089	GO:0005789;GO:0034382;GO:0005783;GO:0051006;GO:0033578;GO:0090181;GO:0090207;GO:0005794;GO:0016021;GO:0006641;GO:0071007;GO:0071014;GO:0051604;GO:0000974;GO:0006888;GO:0009306;GO:0000245
511499	GO:0003676
614432	GO:0004672;GO:0006468;GO:0016605;GO:0018210;GO:0005524;GO:0018209;GO:0005829;GO:0009299;GO:0043508;GO:0090575;GO:0043066;GO:0001102;GO:0045634;GO:0046332;GO:0003677;GO:0003713;GO:0003714;GO:0046790;GO:0008013;GO:0060026;GO:0018212;GO:0042771;GO:0007224;GO:0010628;GO:0042332;GO:0060235;GO:0050882;GO:0061072;GO:0006978;GO:0048522;GO:1903507;GO:0060059;GO:0010557;GO:0007628;GO:0051094;GO:0010842;GO:0006357;GO:0048596;GO:0051173;GO:2000059;GO:0051240;GO:0060395;GO:0043388;GO:0032092;GO:0023056;GO:0017015;GO:0048584;GO:0090101;GO:1901215;GO:0043523;GO:0007179;GO:0090288;GO:0051091;GO:0009952;GO:0045765;GO:0071466;GO:0030182;GO:0042127;GO:0008586;GO:0008587;GO:0035331;GO:2000113;GO:0048749;GO:0046620;GO:0008589;GO:0008593;GO:0045927;GO:0010629;GO:0060828;GO:0050821
621085	GO:0055085;GO:0016021;GO:0005432;GO:0022821;GO:0005623;GO:0006814;GO:0031226;GO:0006813;GO:0006816;GO:0006874;GO:0006820;GO:0005262;GO:0015293;GO:0003824
604175	GO:0008643;GO:0016021
618923	GO:0005245;GO:0005891;GO:0070588;GO:0034765;GO:0005509;GO:0030054;GO:0045202;GO:0070509;GO:0098916
546578	GO:0006811;GO:0022857;GO:0016020;GO:0055085
