"sequence_id"	"GO_term"
307705	GO:0003735;GO:0006412;GO:0005840;GO:0003723;GO:0014069;GO:0005515;GO:0030054;GO:0005829;GO:1990904;GO:0005634;GO:0070062;GO:0051726;GO:0000184;GO:0006614;GO:0019083;GO:0070013;GO:0016020
388383	GO:0006890;GO:0030126;GO:0005212;GO:0016301;GO:0003676;GO:0015031;GO:0005524;GO:0021691;GO:0000139;GO:0008344;GO:0043473;GO:0005783;GO:0005829;GO:0030133;GO:0005789;GO:0051645;GO:0006888;GO:0034613;GO:0016310
307701	GO:0016538;GO:0000079;GO:0042025;GO:0016301;GO:0005634;GO:0006357;GO:0006396;GO:0016310
380747	GO:0036064;GO:0003431;GO:0005814;GO:0010825;GO:0000922;GO:0005813;GO:0005737;GO:1905515;GO:0007052;GO:0007283;GO:0051781
311779	GO:0042788;GO:0046983;GO:0005854;GO:0005829;GO:0016021
343802	GO:0016021;GO:0003964;GO:0006278
349470	GO:0001881;GO:0055037;GO:0004553;GO:0007032;GO:0005769;GO:0005802;GO:0042147;GO:0005829;GO:0005975
343806	GO:0005338;GO:0016021;GO:1901264;GO:0015931;GO:0015297;GO:0005794;GO:0055085;GO:0071157;GO:0046872;GO:0043066;GO:0005634;GO:0000122;GO:0016567
311770	GO:0005849;GO:0003723;GO:1990120;GO:1990448;GO:0110104;GO:0046833;GO:0043023;GO:0051290;GO:0035061;GO:0003735;GO:0005726;GO:0098789;GO:0042382;GO:0016607;GO:1990904;GO:0005737;GO:0005840;GO:0006412
311950	GO:0005881;GO:0007165;GO:0005096;GO:0001726;GO:0051056;GO:0016607;GO:0030833;GO:0045296;GO:0005829;GO:2000145;GO:0043547;GO:0005886;GO:0022603;GO:1901343
329602	GO:0061631;GO:0016567;GO:0005829;GO:0016874;GO:0043161;GO:0003964;GO:0005524;GO:0006278
309869	GO:0042085;GO:0009086;GO:0008172;GO:0008270;GO:0032259;GO:0016810
371660	GO:0045261;GO:0046933;GO:0015985;GO:0006754;GO:0005753;GO:0042645;GO:0009986;GO:0005524;GO:0097730;GO:0005623;GO:0043532;GO:0042288;GO:0046961;GO:0005886;GO:0005763;GO:0005789;GO:0016274;GO:0019904;GO:0016887;GO:0016021;GO:0005509;GO:0016758;GO:0005525;GO:1990542;GO:0043536;GO:0006933;GO:0051453;GO:0001525;GO:0098761;GO:0046907;GO:0040039;GO:0043050;GO:0006119;GO:0030421;GO:0040024;GO:0007617;GO:0008340;GO:0050829;GO:0008406;GO:0048598;GO:0035246;GO:0006629;GO:0010629;GO:0044419
371661	GO:0045261;GO:0046933;GO:0015985;GO:0006754;GO:0098798;GO:0000314;GO:0097730;GO:0005524;GO:0005761;GO:0005743;GO:0016787;GO:0019904;GO:0016274;GO:0016021;GO:0046961;GO:1990542;GO:0040039;GO:0043050;GO:0030421;GO:0040024;GO:0007617;GO:0008340;GO:0050829;GO:0008406;GO:0046907;GO:0006119;GO:0048598;GO:0035246;GO:0010629;GO:0044419
371662	GO:0045261;GO:0046933;GO:0015985;GO:0006754;GO:0098798;GO:0000314;GO:0097730;GO:0005524;GO:0005761;GO:0031090;GO:0042175;GO:0005740;GO:0016787;GO:0019904;GO:0005509;GO:0016274;GO:0016758;GO:0046961;GO:0005886;GO:0005525;GO:0016021;GO:0040039;GO:0043050;GO:0030421;GO:1990542;GO:0040024;GO:0007617;GO:0008340;GO:0050829;GO:0008406;GO:0048598;GO:0046907;GO:0006119;GO:0035246;GO:0010629;GO:0044419
370132	GO:0030274;GO:0006357;GO:0005634;GO:0046985;GO:0003712;GO:0043973;GO:0031252;GO:0045647;GO:0005667;GO:0000972;GO:0043621;GO:0021702;GO:0003682;GO:0000987;GO:0048382;GO:0042803;GO:0051893;GO:0000785;GO:0019899;GO:0035019;GO:0010669;GO:0070013;GO:0001102;GO:0071949;GO:0001942;GO:0001702;GO:0009948;GO:0030334;GO:0016055;GO:0006366;GO:0045785;GO:0043549;GO:0032784;GO:0045893;GO:0022607;GO:1900108;GO:0002040;GO:0090288;GO:0045892;GO:1902036
347496	GO:0008097;GO:0006412;GO:0005840;GO:0003735;GO:0005829;GO:0030983;GO:0005634;GO:1990904;GO:0005524;GO:0016021;GO:0000027;GO:0006298
347494	GO:0061630;GO:0016567;GO:0005783;GO:0030970;GO:0030433;GO:0016021
377830	GO:0009298;GO:0004476;GO:0005829;GO:0043231;GO:0008270;GO:0005975;GO:0003743;GO:0006057;GO:0031506;GO:0006486;GO:0090171;GO:0001889;GO:0043009;GO:0031505;GO:0006413;GO:0044283
312976	GO:0003755;GO:0000413;GO:0006457
360431	GO:0004386;GO:0043186;GO:0007276;GO:0005524;GO:0030317;GO:0048471;GO:1990511;GO:0005634;GO:0061803;GO:0045170;GO:0010529;GO:0033391;GO:0030154;GO:0022412;GO:0000280;GO:0003676;GO:0003006;GO:0061982;GO:0016021;GO:0008270;GO:0140098;GO:0007275;GO:0006306;GO:0031047;GO:0007028;GO:0021700;GO:0045727;GO:0000819;GO:0030261;GO:1903047;GO:0048646;GO:0006403;GO:0008104;GO:0022607
312974	GO:0003755;GO:0000413;GO:0005730;GO:0005654;GO:0006457;GO:0016018;GO:0005829;GO:0071492;GO:0051879;GO:0034389;GO:0045070;GO:0008134;GO:0051082;GO:0050714;GO:0043065;GO:0000122;GO:0065003
318564	GO:0015934;GO:0003735;GO:0006412;GO:0019843;GO:0003677;GO:0016787;GO:0005761;GO:0098798;GO:1990823;GO:0071345;GO:0005743;GO:0005634
312970	GO:0022857;GO:0055085;GO:0016021;GO:0070062;GO:0006820;GO:0006814;GO:0031226;GO:0015849
369964	GO:1902362;GO:0071438;GO:0004252;GO:0010716;GO:0060244;GO:0045178;GO:0010710;GO:0030027;GO:0097325;GO:0002020;GO:0045177;GO:0005178;GO:1900119;GO:0009986;GO:0071850;GO:0008239;GO:0005615;GO:0042803;GO:1905368;GO:0071158;GO:0043542;GO:0016021;GO:0006508;GO:0044257
331645	GO:0033179;GO:0015078;GO:1902600;GO:0005774;GO:0031625;GO:0030177;GO:0044769;GO:0019829;GO:0016021;GO:0099503;GO:0005245;GO:0030054;GO:0098793;GO:0030133;GO:0060036;GO:0001878;GO:0005764;GO:0060059;GO:1904093;GO:0015662;GO:0016776;GO:0016787;GO:0030670;GO:0005794;GO:0070062;GO:0005623;GO:0051452;GO:0070374;GO:0010008;GO:0005886;GO:0044419;GO:0070588;GO:0035751;GO:0043312;GO:0033572;GO:0090382;GO:0008286;GO:0016241
331390	GO:0016798;GO:0030200;GO:0045121;GO:0060055;GO:0045545;GO:0031012;GO:0005764;GO:0051798;GO:0033690;GO:0005654;GO:0007160;GO:0010575;GO:0030194;GO:0016021;GO:0051897
331398	GO:0008270;GO:0010761;GO:0016021;GO:0003016;GO:0003677;GO:0048745;GO:0048008;GO:0060324;GO:0048705;GO:0001944;GO:0001701
382313	GO:0051492;GO:0016021;GO:0007015
378309	GO:0003723;GO:0030855;GO:0005654
375969	GO:0005096;GO:0043547;GO:0005795;GO:0046872;GO:0032012;GO:0000139;GO:0016021;GO:0030100
378302	GO:0016021
378306	GO:0014059;GO:0001786;GO:0070382;GO:0019905;GO:0048791;GO:0098793;GO:0017158;GO:0005544;GO:0030276;GO:0030054;GO:0071277;GO:0005509;GO:0016020;GO:0071944;GO:0010646;GO:0023051
389129	GO:0039706;GO:2000272;GO:0005615;GO:0048019;GO:0090090;GO:0007275
341668	GO:0019899;GO:1903775;GO:0035861;GO:2001173;GO:0005634;GO:0016021
353064	GO:0019843;GO:0006412;GO:0005840;GO:0003735
389127	GO:0006396;GO:0003723
386969	GO:0008299;GO:0016740;GO:0009536
335557	GO:0000151;GO:0043161;GO:0034657;GO:0005634;GO:0005737
379655	GO:0005200;GO:0005874;GO:0007017;GO:0007010;GO:0003924;GO:0005525;GO:0000278;GO:0005737
379653	GO:0016887;GO:0055085;GO:0016021;GO:0042626;GO:0005524
349893	GO:0008270;GO:0003723
383243	GO:0005216;GO:0034220;GO:0016021;GO:0097730;GO:0043025;GO:0009405;GO:0004197;GO:0006508;GO:0050896;GO:0005886
338040	GO:0031012;GO:0004222;GO:0006508;GO:0016021;GO:0008270;GO:0002633;GO:0042756;GO:0090594;GO:0035701;GO:0030246;GO:0033334;GO:0016491;GO:0031101;GO:0030199;GO:0001822;GO:0009617;GO:0060429;GO:0007155;GO:0044419;GO:0055114
383711	GO:0052866;GO:0046856;GO:0005635;GO:0004725;GO:0035335;GO:0005737;GO:0016021;GO:0010506;GO:0046872
338510	GO:0046872;GO:0008152;GO:0016021;GO:0004571;GO:0035091
331122	GO:0030150;GO:0005744;GO:0016021
349789	GO:0000463;GO:0022625;GO:0003735;GO:0003723;GO:0016021;GO:0051726
349786	GO:0030170;GO:0009058;GO:0016740;GO:0003723
319214	GO:0005509
371089	GO:0070988;GO:0016491;GO:0055114;GO:0055113;GO:0046872;GO:0110020
345315	GO:0004812;GO:0043039;GO:0005737;GO:0005634;GO:0005524;GO:0006412;GO:0003676;GO:0002196;GO:0005515;GO:0046872;GO:0106074
357526	GO:0003964;GO:0006278;GO:0004523;GO:0003676;GO:0090502
371080	GO:0008137;GO:0045333;GO:0016020;GO:0022900;GO:0009055
371081	GO:0005484;GO:0061025;GO:0005783;GO:0006886;GO:0016021;GO:0019904;GO:1902953;GO:1903358;GO:0090158;GO:1902117
357528	GO:0003964;GO:0006278;GO:0016021;GO:0004523;GO:0003676;GO:0090502
371085	GO:0004535;GO:0030014;GO:0090503;GO:0003676
312798	GO:0019706;GO:1903830;GO:0016021;GO:0005783;GO:0015095;GO:0005794;GO:0042175;GO:0042734;GO:0008021;GO:0018345;GO:0031090;GO:0016538;GO:0018231;GO:0016491;GO:0006612;GO:0030054;GO:0003677;GO:0042995;GO:0000808;GO:0032432;GO:0030479;GO:0042025;GO:1903530;GO:0005634;GO:0016079;GO:0002793;GO:0051222;GO:0007283;GO:0048522;GO:0042144;GO:0030866;GO:0030010;GO:0000079;GO:0060627;GO:0055114;GO:0006357;GO:0006260
314535	GO:0021547;GO:0043005;GO:0003723;GO:0021654;GO:0005634;GO:0000976;GO:0048681;GO:0016021;GO:0021591;GO:0021955;GO:0021522;GO:0000398;GO:0006355
319811	GO:0008270
319812	GO:0036402;GO:1901800;GO:0000502;GO:0005737;GO:0008233;GO:0005524;GO:0035770;GO:0043197;GO:0030163;GO:0030054;GO:0005700;GO:0017025;GO:0005634;GO:0006508;GO:0070013;GO:0016021;GO:0045899;GO:0043632;GO:0008063;GO:0007623;GO:0044267
348435	GO:0046983
348433	GO:0009263;GO:0016491;GO:0016021;GO:0046872;GO:0016787;GO:0055114;GO:0006260
386297	GO:0008408;GO:0090305;GO:0005654;GO:0043138;GO:0032508;GO:0005730;GO:0005694;GO:0003676;GO:0006260;GO:0006310;GO:0006281;GO:0005737;GO:0005524;GO:0044806;GO:0010259;GO:0000723;GO:0009378;GO:0030145;GO:0000287;GO:0006355
386290	GO:0036459;GO:0016579;GO:0000124;GO:0006511;GO:0008270;GO:0010485;GO:0030374;GO:0005829;GO:0005840;GO:0019899;GO:0016021;GO:0043967;GO:0061578;GO:0045931;GO:1990380;GO:0016574;GO:0000981;GO:0003735;GO:0045893;GO:0050821;GO:0043065;GO:0007049;GO:0009792;GO:0002376;GO:0006357;GO:0006412
322892	GO:0004252;GO:0006508
386748	GO:0003743;GO:0006413;GO:0005850;GO:0003924;GO:0005829;GO:0005525;GO:0005634;GO:0005694;GO:0070062;GO:0045903;GO:0002181;GO:0018024;GO:0022618;GO:0008270;GO:0045296;GO:0003677;GO:0034968;GO:0006355;GO:0055085
339648	GO:0005432;GO:0035725;GO:0016021;GO:0006816;GO:0030054;GO:0045202;GO:0005623;GO:0005654;GO:0007154;GO:0031226;GO:0098735;GO:0035994;GO:0030506;GO:0006883;GO:0005516;GO:0030501;GO:0098659;GO:0045214;GO:0006874
336553	GO:0031011;GO:0006338;GO:0003723;GO:0005515;GO:0046872;GO:0006397;GO:0006310;GO:0006281;GO:0005730;GO:0005654;GO:0005737
386744	GO:0005783;GO:0032511;GO:0016021;GO:0000139;GO:0005789;GO:0005886
382042	GO:0004222;GO:0006508;GO:0016020;GO:0018996;GO:0008270;GO:0043195;GO:0043197;GO:0045766;GO:0005509;GO:0004697;GO:0030054;GO:0005044;GO:0005829;GO:0005623;GO:0016788;GO:0005634;GO:0099509;GO:0005524;GO:1900271;GO:0016491;GO:0006468;GO:0035556;GO:0006897;GO:0055114
386740	GO:0016714;GO:1902222;GO:0006558;GO:0009074;GO:0005506;GO:0042737;GO:0071391;GO:0055114;GO:0006571
305362	GO:0003735;GO:0006412;GO:0005840;GO:0003723;GO:0005829;GO:1990904;GO:0016021;GO:0035283;GO:0042541;GO:0045646;GO:0072332;GO:0048821;GO:0000028;GO:0007420;GO:0043009;GO:0045088
305367	GO:0008483
333729	GO:1905281;GO:1990745;GO:0005515;GO:0000938;GO:0016567;GO:0005802;GO:2001137;GO:1904811
305365	GO:0003735;GO:0006412;GO:0005840
333727	GO:0016740;GO:0032486;GO:0016020;GO:0003924;GO:0005525
333897	GO:0036137;GO:0097052;GO:0047804;GO:0030170;GO:0070548;GO:0006575;GO:0009058;GO:0006103;GO:0042803;GO:0003676
333724	GO:0006541;GO:0016787;GO:0016740
384522	GO:0004725;GO:0035335;GO:0016021;GO:0046872;GO:0052866;GO:0046856
316873	GO:0048210;GO:0003924;GO:0055038;GO:0051640;GO:0031489;GO:0045335;GO:0005525;GO:0097730;GO:0030496;GO:0035845;GO:0140029;GO:0005813;GO:0019003;GO:0022406;GO:0033059;GO:0097546;GO:0030140;GO:0060271;GO:0036064;GO:0005623;GO:0010506;GO:0019901;GO:0008021;GO:0051649;GO:0043197;GO:0030054;GO:0005886;GO:0014069;GO:0098978;GO:0043025;GO:0005794;GO:0032869;GO:0072659;GO:0098969;GO:1902414;GO:0032482;GO:0017157;GO:0006886;GO:0009306;GO:0048169;GO:1990126;GO:0099003;GO:0060828;GO:0007409;GO:0051223
328631	GO:0048514;GO:0000139;GO:0003007;GO:0043009;GO:0005886;GO:0016021;GO:0006915;GO:0048646;GO:1990823;GO:0071345
340200	GO:0051537;GO:0043231;GO:0006537;GO:0015930;GO:0016021;GO:0055114
340206	GO:0036157;GO:0070286;GO:0042803;GO:0003351;GO:0005576;GO:0007368;GO:0031514;GO:0003143;GO:0048565
340756	GO:0004672;GO:0006468;GO:0005524
344040	GO:0016192;GO:0005484;GO:0005794;GO:0006886;GO:0016020;GO:0061025
344044	GO:0004252;GO:0006508;GO:0005576;GO:0016021;GO:0005520
348733	GO:0048024;GO:0005654;GO:0005515;GO:0005829;GO:0005681
322400	GO:0005743;GO:0070584;GO:0042407;GO:0032592;GO:0098798;GO:0098796
351297	GO:0003723;GO:0031594;GO:0061055;GO:0001966;GO:0005667;GO:0007528;GO:0030054;GO:0034330;GO:0005634;GO:0005515;GO:0007409;GO:0070013;GO:0016021;GO:0006355;GO:0006307
351295	GO:0017150;GO:0002943;GO:0005839;GO:0050660;GO:0016021;GO:0055114;GO:0016409;GO:0009385;GO:0047465;GO:0070003;GO:0051603;GO:0004175
347518	GO:0005007;GO:0008543;GO:0030133;GO:0005794;GO:0008284;GO:0005783;GO:0005887;GO:0018108;GO:0005524;GO:0043235;GO:0017134;GO:0048471;GO:0005764;GO:0009898;GO:0009986;GO:0042802;GO:0005634;GO:0005747;GO:0019005;GO:0004908;GO:0005925;GO:0008083;GO:0043552;GO:0010518;GO:0005768;GO:0042531;GO:0004842;GO:0043565;GO:0003700;GO:0005576;GO:0097191;GO:0070374;GO:0046777;GO:0007275;GO:0110148;GO:0000165;GO:0048640;GO:0050680;GO:0071863;GO:0071695;GO:0061430;GO:0001503;GO:0031398;GO:0061448;GO:0072148;GO:0010712;GO:0043525;GO:0036342;GO:0048857;GO:0046850;GO:0035019;GO:0007267;GO:0045879;GO:0030501;GO:0019221;GO:0045670;GO:0002009;GO:0048678;GO:0060322;GO:0001936;GO:0090263;GO:0031098;GO:0051961;GO:0045839;GO:0010721;GO:0002064;GO:0120039;GO:0000904;GO:0000122;GO:0120036;GO:0070857;GO:0035988;GO:0003416;GO:0051897;GO:0031146;GO:0032981;GO:0045597;GO:0016567
351291	GO:0036158;GO:0045505;GO:0005737;GO:0036159;GO:0003341;GO:0006886
356012	GO:0008138;GO:0035335;GO:0004725
356013	GO:0019706;GO:0018345;GO:0016021;GO:0005794;GO:0005739;GO:0015095;GO:0005783;GO:0048471;GO:0005515;GO:0007626;GO:0030659;GO:0016491;GO:0005789;GO:0018231;GO:0006612;GO:1903830;GO:0055114
377120	GO:0004343;GO:0006048;GO:0004672;GO:0005524;GO:0006468
314797	GO:0010040;GO:0003994;GO:0005623;GO:0005737;GO:0006879;GO:0051539;GO:0012505;GO:0030350;GO:0043231;GO:0070062;GO:0051538;GO:0047780;GO:0005319;GO:0016021;GO:0046872;GO:0005515;GO:0006101;GO:0006099;GO:0050892;GO:0009791;GO:0006869;GO:0006417
306949	GO:0016274;GO:0035246;GO:0005829;GO:0005634;GO:0034969;GO:0034709;GO:0042054;GO:0005794;GO:0008327;GO:0002039;GO:0046982;GO:0070013;GO:0043021;GO:0042802;GO:0005844;GO:0031234;GO:0016301;GO:0070888;GO:0048742;GO:0005777;GO:0003714;GO:0016021;GO:1904992;GO:0005504;GO:0090161;GO:0003997;GO:0003682;GO:0042118;GO:0005102;GO:0010220;GO:0050660;GO:0016773;GO:0009909;GO:0006353;GO:0000387;GO:1903506;GO:0010468;GO:2000112;GO:0016310;GO:0007623;GO:0097421;GO:0048714;GO:0033540;GO:1902679;GO:0044030;GO:0033314;GO:0032268;GO:0045732;GO:0055088;GO:0007088;GO:0045596;GO:0031331;GO:0007169;GO:0042127;GO:0018212;GO:0030162;GO:1902531;GO:0042325;GO:0051301
320669	GO:0008180;GO:0019784;GO:0000338;GO:0005737;GO:0005515;GO:0030054;GO:0043687;GO:0098793;GO:0000715;GO:0006283;GO:0097708;GO:0012505;GO:0016607
306943	GO:0071586;GO:0005789;GO:0004222;GO:0005783;GO:0046872;GO:0043979;GO:2000730;GO:1990036;GO:0005635;GO:0003690;GO:0044029;GO:0016021;GO:0006925;GO:0061762;GO:0031300;GO:0030327;GO:1990164;GO:2000618;GO:0032991;GO:0043007;GO:0048739;GO:0019866;GO:1903799;GO:1903463;GO:0072423;GO:0060307;GO:1903025;GO:0003417;GO:0007628;GO:0071480;GO:2000772;GO:0043516;GO:0050688;GO:0003229;GO:0030282;GO:0001942;GO:0048538;GO:0032350;GO:0061337;GO:0048145;GO:0008340;GO:0035264;GO:0030500;GO:0060993;GO:0040014;GO:0050905;GO:0003231;GO:0006998;GO:0001889;GO:0010906;GO:0070302;GO:0003007;GO:0032006;GO:0019216;GO:0010506;GO:0008360;GO:0006281;GO:0044255;GO:0071432
306942	GO:0003684;GO:0006281;GO:0005634;GO:0004519;GO:0090305;GO:0001094;GO:0008022;GO:0000781;GO:1990391;GO:0061819;GO:1990841;GO:1905765;GO:0003697;GO:0019904;GO:0070013;GO:1904431;GO:0004536;GO:0001325;GO:0005737;GO:0090737;GO:0009650;GO:0035166;GO:0004252;GO:0045190;GO:0010165;GO:0001302;GO:0006949;GO:0060261;GO:0010259;GO:0035264;GO:0008584;GO:0048477;GO:0007283;GO:0008283;GO:0006979;GO:0034644;GO:0061982;GO:0035902;GO:0009744;GO:0046686;GO:0007584;GO:0031334;GO:0048568;GO:0006508
309267	GO:0005525;GO:0016192;GO:0005886;GO:0006886;GO:0005737;GO:0016021;GO:0005509;GO:0003924
306944	GO:0016874;GO:0005524;GO:0016740
387288	GO:0022857;GO:0055085;GO:0016021
318023	GO:0016593;GO:0006368;GO:1990269;GO:0016570;GO:0031442;GO:0005523;GO:0045638;GO:0001711;GO:0001650;GO:0051082;GO:0005813;GO:0019827;GO:0032968;GO:0016272;GO:0016021;GO:0006378;GO:0006513;GO:0050936;GO:0021529;GO:0030318;GO:0014032;GO:0021782;GO:0048701;GO:0007507;GO:0016055;GO:1904837;GO:0051694;GO:0048821;GO:0030036;GO:0006457
326799	GO:0006597;GO:0004014;GO:0005829;GO:0006557;GO:0000177;GO:0000176;GO:0008295;GO:0019810;GO:0008392;GO:0008395;GO:0016712;GO:0020037;GO:0003723;GO:0019373;GO:0071049;GO:0071034;GO:0071051;GO:0043928;GO:0042738;GO:0034475;GO:0071038;GO:0071035;GO:0000467;GO:0034427;GO:0006805;GO:0055114;GO:0015940
324628	GO:0005758
310230	GO:0008556;GO:0071805;GO:0016021;GO:0005623;GO:0042383;GO:0010248;GO:0006883;GO:0005524;GO:0030007;GO:0046872;GO:0010084;GO:0098659;GO:0036376;GO:0001966;GO:0008554;GO:0016787;GO:0003723;GO:0060047;GO:0001947;GO:0042044;GO:0007519;GO:0051480;GO:1902600;GO:0001508;GO:0006937;GO:0042538;GO:0060416;GO:0000003
310231	GO:0034584;GO:0007286;GO:0097433;GO:0033391;GO:0140262;GO:1905538;GO:0003727;GO:0019901;GO:0043186;GO:0005634;GO:0004521;GO:0031047;GO:0003729;GO:0034587;GO:0010529;GO:0043486;GO:0006997;GO:0006323;GO:0090502;GO:0009653
337178	GO:0005548;GO:0015914;GO:0005794;GO:0031210;GO:0005829;GO:0120013;GO:0035091;GO:0031984;GO:0048666;GO:0005634;GO:0046530;GO:0120039;GO:0043009;GO:0000904;GO:0120036
310235	GO:0006338;GO:0008623;GO:0046872;GO:0003779;GO:0006261;GO:0042166;GO:0004888;GO:0030295;GO:0030042;GO:0098960;GO:0004402;GO:0015629;GO:0016590;GO:0043021;GO:0005892;GO:0022625;GO:0051482;GO:0035094;GO:0043005;GO:0007271;GO:0007274;GO:0030054;GO:0003735;GO:0035025;GO:0045202;GO:0032147;GO:0005623;GO:0042391;GO:0016573;GO:0002181;GO:0050877;GO:0006357;GO:0034220
332416	GO:0008094;GO:0006281;GO:0033065;GO:0005657;GO:0048471;GO:0003677;GO:0005524;GO:0071140;GO:0001325;GO:0005654;GO:0005829;GO:0090737;GO:0000722;GO:0005739;GO:0090267;GO:0016021;GO:0008821;GO:0010824;GO:0051321;GO:0010033;GO:0009951;GO:0007294;GO:0009949;GO:0008298;GO:0022402
385217	GO:0005044;GO:0006897;GO:0005886;GO:0004252;GO:0006508;GO:0005576;GO:0016021
385214	GO:0008083;GO:0007165
385213	GO:0005044;GO:0006897;GO:0043083;GO:0030424;GO:0004252;GO:0006508;GO:0006887;GO:0044306;GO:0030425;GO:0098793;GO:0003755;GO:0030054;GO:0051604;GO:0031410;GO:0005886;GO:0000413;GO:0006457;GO:0016021
335825	GO:0047710;GO:0006807;GO:0005739;GO:0006725;GO:0046483;GO:1901360;GO:0016811;GO:0000166;GO:0016021;GO:0044238;GO:0000257
318791	GO:0003826;GO:0009083;GO:0005947;GO:0003863;GO:0055114;GO:0017086;GO:0046949
335823	GO:0006397;GO:0016788;GO:0005654;GO:0140098;GO:0046983;GO:0000375;GO:0003723;GO:0090502;GO:0046872
309670	GO:0072669;GO:0006388
370102	GO:0016620;GO:0055114
370451	GO:0008823;GO:0015677;GO:0005768;GO:0052851;GO:0070207;GO:0045444;GO:0071949;GO:0005654;GO:0020037;GO:0030173;GO:0030140;GO:0009055;GO:0006893;GO:0045055;GO:0046872;GO:0009725;GO:0005886;GO:0006897;GO:0022900;GO:0005829;GO:0098805;GO:0070062;GO:0098706;GO:0055072
377334	GO:0005853;GO:0003746;GO:0006414;GO:0005783;GO:0005829;GO:0005085;GO:0005634;GO:0045471
370457	GO:0007229;GO:0004222;GO:0006508
354518	GO:2001253;GO:0005634;GO:0010793;GO:0070013;GO:0090239;GO:0050684
354514	GO:0016787;GO:0006742;GO:0042579;GO:0019677;GO:0005829;GO:0006734;GO:0046872;GO:0016021
346563	GO:0004114;GO:0007165;GO:0005829;GO:0016021;GO:0046872;GO:0046068;GO:0046058;GO:0004930
